dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
assist2012,temporal,dkt,very_sparse,0.5749145310927614,0.03914447656922081,0.49406880189798336,0.06877223559874891,1.5362511946995128,0.44473620626832316,0.6157580272548313,0.05402381095406289,0.34994881747539514,0.08557203272506207,0.38159009158709517,0.06353494005117977,0.20415423085095455,0.0,0.1948744864499504,0.07002846555768347,0.016639909304301568,0.00715125077217782
assist2012,temporal,simplekt,dense,0.6461141973038637,0.07088508507814774,0.6637640792264197,0.042232715237402664,0.8088953978745484,0.1405339818730812,0.488174570573636,0.03201191358601831,0.16271948080735127,0.04301609819556774,0.23916838019761952,0.0329274813804071,0.21384905663077133,0.0,0.03999926341494206,0.025544744421715188,0.01460352587292603,0.0071505754501876365
assist2012,temporal,simplekt,medium,0.5896175697591953,0.048067635545373875,0.5850884891034079,0.02694157556190134,1.015016090282312,0.10167515202018426,0.5477446066021492,0.015876420406975497,0.23678621553290694,0.017151815956201355,0.30023420466585904,0.017566117483922748,0.23474303506788138,0.0,0.0731386064615915,0.013809362094020871,0.0077374660005632805,0.003708244952810768
assist2012,temporal,simplekt,sparse,0.6096426434868518,0.059126501833942524,0.5907040704070406,0.038389757096812374,1.3882870124392461,0.2033490813244793,0.5715598815023403,0.025091502371097328,0.2900177995427087,0.03882343739180008,0.3272053510523349,0.029234058280136307,0.23402237253428315,0.0,0.10468802910708701,0.0266762682782541,0.011360910287597501,0.00699982216500281
assist2012,temporal,simplekt,strict_cold_start,0.5315007752689866,0.08953587782755087,0.5280739161336175,0.06209537059674145,0.815298782166682,0.20022451181623535,0.5274991069231026,0.03653506822031678,0.1416837344829571,0.08072473699070822,0.27936765047955686,0.038773830445592544,0.2499847195134087,0.0,0.039086757021547264,0.035133127814158664,0.009737981261685178,0.00490662678649806
assist2012,temporal,simplekt,very_sparse,0.5643538366808656,0.0370560090612964,0.5067220245156189,0.049490034487625977,1.9817564729038672,0.5266473204767134,0.6308581924413781,0.04669956464411326,0.36424919356371,0.07036307951668254,0.39979943341869423,0.057000552207012334,0.20415423085095455,0.0,0.21269577264152295,0.06304837258141407,0.016394020267829493,0.006940479241622516
junyi,learner_based,bkt,dense,0.5,0.0,0.2948138073516224,0.0019972608617248784,24.35626822466072,0.06898294630542148,0.8397530890851782,0.0011887095589068484,0.7051861926483776,0.001997260861724931,0.7051861926483776,0.001997260861724931,0.20789596697916302,0.0008219237835255711,0.4972902256692145,0.0028191846452504878,0.0,0.0
junyi,learner_based,bkt,medium,0.5,0.0,0.3970310776265522,0.01183598519333174,20.82580878293677,0.40880044600595816,0.7764856575753982,0.00764322770313365,0.6029689223734477,0.011835985193331768,0.6029689223734477,0.011835985193331768,0.23930400732825305,0.0023565959670174296,0.3636649150451947,0.014192581160349193,0.0,0.0
junyi,learner_based,dkt,dense,0.7321092819524103,0.0010221376548767579,0.7341095461052458,0.001329533977153586,0.54365522644605,0.0023021068543378808,0.4248588687247893,0.0008528577484961213,0.03951059639126018,0.001731848338930011,0.18050569477965453,0.000724581270884836,0.20786491028162893,0.0006821220870082912,0.0022796556152742467,0.00017530716194780205,0.02940050673025001,0.0002458544257485435
junyi,learner_based,dkt,medium,0.6045319825584199,0.03192813530861009,0.590439796686541,0.023740584721481196,1.0624653964826711,0.08386661045126118,0.5519114813193315,0.01597959545639998,0.2493872884337146,0.021425400372055356,0.30482971224918026,0.017692879287487973,0.24028670430357743,0.0024221607589603117,0.07388071648291183,0.012443673974879594,0.008806282837943966,0.003698267290652416
