dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
junyi,temporal,simplekt,sparse,0.6528753963455837,0.0,0.6562384302110329,0.0,0.7916607120027609,0.0,0.49720669365064246,0.0,0.16240918781079006,0.0,0.24721449621100383,0.0,0.23055243601033337,0.0,0.03238423095029892,0.0,0.015849564168586894,0.0
junyi,temporal,simplekt,strict_cold_start,0.5052677936767933,0.0,0.550098231827112,0.0,0.7006872879840036,0.0,0.5036115534342136,0.0,0.0840679098557395,0.0,0.2536245967524218,0.0,0.24978288643320043,0.0,0.015503575061681497,0.0,0.010573728341497378,0.0
xes3g5m,learner_based,irt_1pl,dense,0.5,0.0,0.7959127731656018,0.0027743784080206217,0.5625548319579723,0.001445002756695421,0.43152223187754507,0.0008201420559979596,0.15419160270480006,0.003051931620740934,0.18621197471097145,0.0007069835142958018,0.16242947293700238,0.001651261642713555,0.023782501773969046,0.0009518016481233485,0.0,0.0
xes3g5m,learner_based,irt_1pl,medium,0.5,0.0,0.7833634371572787,0.004952937991142217,0.569871625914612,0.0027033254051334237,0.43562403257730803,0.0015175505989130336,0.141642266696477,0.005252523826475147,0.1897701401267717,0.00131941624391295,0.16968553720661764,0.002834878274166866,0.020084602920154064,0.0015177869041153322,0.0,0.0
xes3g5m,learner_based,irt_1pl,sparse,0.5,0.0,0.7491520352531461,0.009183455985591097,0.589812477155776,0.005256140350196005,0.4466105029072603,0.002875002217414596,0.10743086479234443,0.009378730531197626,0.19946755381727604,0.0025586128629019713,0.18785579463814356,0.00467279740004429,0.011611759179132444,0.0021166291809940965,0.0,0.0
xes3g5m,learner_based,irt_1pl,strict_cold_start,0.5,0.0,0.5416666666666666,0.3154949081000152,0.7110867102019698,0.18377405879547024,0.5013304630441802,0.09731832558760134,0.2793907405158066,0.0949742319466421,0.2584353755474728,0.08937408631406772,0.1736111111111111,0.11647912616119559,0.08482426443636171,0.04599266784622341,0.0,0.0
xes3g5m,learner_based,irt_1pl,very_sparse,0.5,0.0,0.7189306352562166,0.029088776927325994,0.607421395573827,0.016905414944369843,0.45603266822100375,0.009034564384402007,0.07720946479541486,0.029097687233248463,0.20803109316766086,0.008222558065146096,0.20139245139180723,0.012943287531485112,0.006638641775853568,0.0047859575831616435,0.0,0.0
xes3g5m,learner_based,dkt,dense,0.8167983426768421,0.0024922892823582487,0.8321621299680413,0.0029472004324647663,0.39231089045057427,0.007301315830016681,0.3497515246946358,0.002915015631209126,0.03887536684886497,0.0022925545104557797,0.12233292687912656,0.0020388782100108738,0.16168968460682118,0.0019929734653959946,0.0027223946765359227,0.000343230251454454,0.04154633382418401,0.0005099422920512173
xes3g5m,learner_based,dkt,medium,0.8587481397483547,0.008946675928844858,0.8431533547174803,0.009856913138217517,0.49963675133866625,0.10664123603915918,0.3503099112140937,0.015728025159351317,0.09056757145324201,0.01950927101075767,0.12291493051515678,0.011104866101678565,0.1683631159,0.00333436983246989,0.01331577506688678,0.004858281055294786,0.057637161912016975,0.003916123237533637
xes3g5m,learner_based,dkt,sparse,0.8547450488683987,0.007671315478576024,0.8264472145188803,0.013841054024909628,0.731005104415102,0.18619021056909024,0.3785691146058002,0.016395637008828307,0.12053757449194716,0.019548881540390296,0.14352962806375974,0.012316935829633991,0.18779413612403034,0.004649527011522291,0.019682857497964164,0.005875400042341756,0.06284809687863832,0.003887763020175914
xes3g5m,learner_based,dkt,strict_cold_start,0.75,0.3535533905932738,0.4583333333333333,0.41666666666666663,0.6995641065424787,0.09354990754357782,0.5018550662926163,0.045263924833586225,0.4258917930225531,0.14539090259780477,0.25339512473207176,0.046224340066300995,0.11805555555555555,0.13678969169161256,0.20943070082359466,0.09221534449388838,0.0763888888888889,0.11866671868496571
