kc_id,test_events,ECE,dataset,split,fold,train_freq,log_train_freq,n_train_learners,n_train_items,train_correct_rate,difficulty_proxy,median_sequence_position_train
32,12933,0.10508525104839539,xes3g5m,learner_based,0,44876,10.71168069304257,8771,67,0.8046394509314556,0.1953605490685444,0.4352054593692215
320,444,0.2472566209707365,xes3g5m,learner_based,0,1521,7.3277805384216315,1240,13,0.5621301775147929,0.4378698224852071,0.2530487804878049
321,310,0.006597564924994003,xes3g5m,learner_based,0,1056,6.963189985870238,836,11,0.5757575757575758,0.4242424242424242,0.27369721473495057
322,443,0.044187135465202906,xes3g5m,learner_based,0,1394,7.240649694255466,974,2,0.8601147776183644,0.1398852223816356,0.15554089070786817
323,409,0.14195764216200274,xes3g5m,learner_based,0,1481,7.301147805856032,1481,2,0.8858879135719109,0.11411208642808912,0.28
324,434,0.0998667364656858,xes3g5m,learner_based,0,1579,7.365180126021013,1578,3,0.8860037998733375,0.11399620012666245,0.29004329004329005
325,718,0.25473335318626966,xes3g5m,learner_based,0,2651,7.883069351305753,1471,11,0.5601659751037344,0.43983402489626555,0.3257328990228013
326,1476,0.03993782670147799,xes3g5m,learner_based,0,4873,8.491670234185152,4531,7,0.8485532526164581,0.1514467473835419,0.7692307692307693
327,951,0.068924642298728,xes3g5m,learner_based,0,3249,8.086410275323782,2568,20,0.8205601723607264,0.17943982763927357,0.5018181818181818
328,42,0.3605752183323473,xes3g5m,learner_based,0,119,4.787491742782046,119,1,0.453781512605042,0.546218487394958,0.3842239185750636
329,1830,0.12290823785085592,xes3g5m,learner_based,0,6379,8.760923376338836,3837,13,0.7935413074149553,0.20645869258504468,0.4439252336448598
33,12070,0.1171933142712738,xes3g5m,learner_based,0,41847,10.641799285050446,8405,76,0.7834492317250938,0.21655076827490616,0.4006734006734007
330,4838,0.1631606755630063,xes3g5m,learner_based,0,17256,9.75597313724758,6112,28,0.7902178952248493,0.2097821047751507,0.39356625172471305
331,130,0.17810636333977944,xes3g5m,learner_based,0,424,6.052089168924417,422,1,0.7287735849056604,0.27122641509433965,0.3705800756620429
332,587,0.1705896139217894,xes3g5m,learner_based,0,2084,7.642524134232902,2068,6,0.7634357005758158,0.23656429942418422,0.37022455526392534
333,121,0.26015484630330354,xes3g5m,learner_based,0,381,5.945420608606575,344,2,0.2335958005249344,0.7664041994750657,0.35968379446640314
334,554,0.172372523992887,xes3g5m,learner_based,0,2013,7.607878073278507,1879,3,0.4396423248882265,0.5603576751117735,0.4225352112676056
335,5361,0.18922456419906244,xes3g5m,learner_based,0,18554,9.828494573494698,7533,34,0.7632855448959793,0.23671445510402067,0.40520058598151903
336,6730,0.15185925271897655,xes3g5m,learner_based,0,23239,10.053630210965848,7918,65,0.7693962735057447,0.2306037264942553,0.49245283018867925
337,1491,0.1961150725446818,xes3g5m,learner_based,0,5197,8.556029215201436,4448,4,0.6496055416586493,0.35039445834135075,0.47509578544061304
338,572,0.2769109079116871,xes3g5m,learner_based,0,2056,7.6290038896529575,2056,5,0.5958171206225681,0.4041828793774319,0.5812705822748163
339,1150,0.13081889865270174,xes3g5m,learner_based,0,4049,8.306472160100585,3264,14,0.7856260805137071,0.21437391948629292,0.47309833024118736
34,14687,0.1018845602637973,xes3g5m,learner_based,0,51780,10.854778565594904,11332,64,0.8310737736577829,0.1689262263422171,0.19636363636363635
340,3765,0.05371006557058619,xes3g5m,learner_based,0,13490,9.509778075438817,5494,12,0.9255744996293551,0.07442550037064488,0.5240384615384616
341,1408,0.07011129479517622,xes3g5m,learner_based,0,5020,8.521384396034705,4026,1,0.9258964143426295,0.07410358565737052,0.5016502369152007
342,1408,0.00038885909360194263,xes3g5m,learner_based,0,5020,8.521384396034705,4026,1,0.9258964143426295,0.07410358565737052,0.5048433248897646
343,2962,0.20610900400501617,xes3g5m,learner_based,0,10630,9.271529540288606,4165,6,0.7537158984007526,0.2462841015992474,0.5
344,887,0.09154644641728293,xes3g5m,learner_based,0,3141,8.052614818815567,3121,2,0.9204075135307227,0.0795924864692773,0.5493975903614458
345,134,0.00026380539362861775,xes3g5m,learner_based,0,364,5.8998973535824915,206,2,0.5,0.5,0.6225496457135906
346,66,0.38395276279791724,xes3g5m,learner_based,0,177,5.181783550292085,176,1,0.4180790960451977,0.5819209039548023,0.6148491879350348
347,66,1.3292497057757677e-06,xes3g5m,learner_based,0,183,5.214935757608986,179,3,0.4371584699453552,0.5628415300546448,0.6150341685649203
348,154,0.1791703702712601,xes3g5m,learner_based,0,440,6.089044875446846,346,11,0.8,0.19999999999999996,0.7207705019624044
349,2893,0.0925789291176409,xes3g5m,learner_based,0,10199,9.230142999272362,4142,25,0.8779292087459555,0.12207079125404452,0.6
35,3720,0.1416089233729762,xes3g5m,learner_based,0,12824,9.45915167003897,4221,22,0.7977230193387399,0.2022769806612601,0.3533592464989883
350,528,0.1726051448065199,xes3g5m,learner_based,0,1852,7.52456122628536,1839,2,0.8169546436285097,0.18304535637149033,0.6038037253601785
351,1098,0.07787907047503415,xes3g5m,learner_based,0,3767,8.234299635696253,2996,2,0.9097425006636581,0.09025749933634186,0.6026058631921825
352,2797,0.1482506128588676,xes3g5m,learner_based,0,9815,9.191768986390747,6378,19,0.8029546612328069,0.1970453387671931,0.6754530477759473
353,93,0.2701916446717161,xes3g5m,learner_based,0,331,5.805134968916488,330,2,0.31419939577039274,0.6858006042296072,0.7650429799426934
354,96,0.23952121297530007,xes3g5m,learner_based,0,336,5.820082930352362,334,1,0.41369047619047616,0.5863095238095238,0.7680921958473317
355,803,0.004096169037330284,xes3g5m,learner_based,0,2880,7.9658927350845286,2870,2,0.5114583333333333,0.48854166666666665,0.7302245932951327
356,479,0.11040883847528102,xes3g5m,learner_based,0,1787,7.488852955733459,1781,2,0.8707330721880246,0.12926692781197535,0.7240437158469946
357,674,0.22541663967413578,xes3g5m,learner_based,0,2306,7.7437032581737535,2252,4,0.7198612315698178,0.28013876843018215,0.7253630408392313
358,258,0.06129149903009497,xes3g5m,learner_based,0,970,6.878326468291325,970,2,0.9144329896907216,0.08556701030927838,0.8068622057392154
359,4941,0.12494194531096343,xes3g5m,learner_based,0,17399,9.764225485202621,6403,28,0.8109086729122363,0.18909132708776366,0.8102981029810298
36,3561,0.12153540909525656,xes3g5m,learner_based,0,12216,9.41058370340406,6595,24,0.7985428945645056,0.20145710543549444,0.29555653058375386
360,1396,0.10440618701510662,xes3g5m,learner_based,0,5132,8.543445562560303,3502,4,0.8641855027279813,0.13581449727201866,0.8977172518839185
361,1913,0.13070586276173948,xes3g5m,learner_based,0,6828,8.82893352896109,4381,6,0.8393380199179847,0.16066198008201527,0.8913896052066065
362,2539,0.017619313669762795,xes3g5m,learner_based,0,9012,9.10642325855641,4308,9,0.8581890812250332,0.14181091877496677,0.8944271911663216
363,3060,0.04008624115989244,xes3g5m,learner_based,0,11284,9.331229689251636,4331,26,0.8816908897554059,0.11830911024459412,0.9796437659033079
364,277,0.11567544307168015,xes3g5m,learner_based,0,992,6.900730664045173,982,4,0.8235887096774194,0.17641129032258063,0.20730578512396694
365,2513,0.20271364269108316,xes3g5m,learner_based,0,8548,9.053569596026234,3500,7,0.8371548900327562,0.16284510996724377,0.006968641114982578
366,1920,0.0913793698083446,xes3g5m,learner_based,0,6621,8.798152718107191,4916,5,0.9679806675728742,0.032019332427125846,0.0371900826446281
367,1878,0.23152179727147512,xes3g5m,learner_based,0,6435,8.769662508112274,5244,13,0.6592074592074592,0.34079254079254084,0.15254237288135594
368,750,0.24173400871215073,xes3g5m,learner_based,0,2698,7.900636613018005,2143,16,0.6423276501111935,0.3576723498888065,0.4060003993610224
369,428,0.000333016794665392,xes3g5m,learner_based,0,1743,7.463936604468925,1743,2,0.5329890992541595,0.4670109007458405,0.3604294478527607
37,3478,0.17725268015399004,xes3g5m,learner_based,0,11905,9.384797753713336,3959,28,0.8084838303233935,0.19151616967660645,0.3724696356275304
370,371,0.09803907770532963,xes3g5m,learner_based,0,1374,7.226209010100671,1372,4,0.8486171761280932,0.15138282387190682,0.32108608228577856
371,1095,0.20818977081052337,xes3g5m,learner_based,0,4006,8.295798110636145,3180,2,0.7209186220668996,0.2790813779331004,0.3910104508445741
372,593,0.11953921913734028,xes3g5m,learner_based,0,1887,7.543273346705446,1528,9,0.8139904610492846,0.18600953895071537,0.33490566037735847
373,1771,0.06405749052634735,xes3g5m,learner_based,0,5931,8.688116703257823,5013,10,0.8490979598718598,0.15090204012814024,0.39591836734693875
374,1809,0.23254422743299033,xes3g5m,learner_based,0,6261,8.742254901886351,4395,14,0.6858329340360965,0.31416706596390354,0.01694915254237288
375,373,0.050762841077885285,xes3g5m,learner_based,0,1329,7.1929342212158,1329,1,0.9217456734386757,0.07825432656132425,0.46153846153846156
376,940,0.004668113995517808,xes3g5m,learner_based,0,3226,8.079308192051961,2253,5,0.926224426534408,0.07377557346559205,0.582672248233271
377,487,0.09903656788820052,xes3g5m,learner_based,0,1779,7.484368643286131,1779,2,0.8780213603147836,0.12197863968521638,0.45476190476190476
378,2547,0.08436107822384178,xes3g5m,learner_based,0,8937,9.098067129493398,3144,9,0.8641602327402932,0.1358397672597068,0.6860670194003528
379,4814,0.06027192370869106,xes3g5m,learner_based,0,16890,9.734536214680345,3456,15,0.8721728833629366,0.12782711663706336,0.49221450956798163
38,2406,0.11344570412653932,xes3g5m,learner_based,0,8199,9.011889433252344,3819,26,0.8579095011586779,0.14209049884132208,0.3333333333333333
380,1055,0.3243498438325453,xes3g5m,learner_based,0,3759,8.23217423638394,3048,7,0.42857142857142855,0.5714285714285714,0.541958041958042
381,952,0.03973882010660498,xes3g5m,learner_based,0,3253,8.087640287778983,2871,8,0.9385182908084845,0.06148170919151552,0.6099656357388317
382,797,0.10844684375162336,xes3g5m,learner_based,0,2735,7.914252278742441,2133,16,0.7612431444241317,0.23875685557586834,0.5753138075313807
383,250,0.003844951778632075,xes3g5m,learner_based,0,1008,6.9167150203536085,1003,3,0.9265873015873016,0.07341269841269837,0.5781970543423057
384,394,0.020664038916353544,xes3g5m,learner_based,0,1501,7.31455283232408,1495,1,0.9820119920053297,0.017988007994670263,0.5909090909090909
385,306,0.05866620026957213,xes3g5m,learner_based,0,1145,7.044032897274685,1102,2,0.845414847161572,0.154585152838428,0.5414937759336099
386,688,0.13084145103544692,xes3g5m,learner_based,0,2425,7.793999089503996,2396,1,0.8519587628865979,0.1480412371134021,0.5945121951219512
387,791,0.005281234994284088,xes3g5m,learner_based,0,2835,7.950149887652018,2790,3,0.9502645502645503,0.049735449735449744,0.6763990267639902
388,969,0.1132692612844725,xes3g5m,learner_based,0,3323,8.10892415597534,3095,7,0.8206439963888053,0.17935600361119475,0.7290322580645161
389,2241,0.10386061098886888,xes3g5m,learner_based,0,7477,8.91972065553706,4788,16,0.8300120369132005,0.16998796308679953,0.6666666666666666
39,2935,0.16527529118005096,xes3g5m,learner_based,0,9617,9.171391621837609,4377,29,0.7904752001663721,0.20952479983362793,0.3246753246753247
390,1459,0.057431280270800994,xes3g5m,learner_based,0,5229,8.56216655705897,4239,1,0.9305794606999426,0.06942053930005743,0.775330396475771
391,813,0.040168313195713345,xes3g5m,learner_based,0,2801,7.938088726896952,2801,1,0.9575151731524456,0.04248482684755439,0.8146341463414634
392,2103,0.04100597098219837,xes3g5m,learner_based,0,7429,8.913281137711804,4616,3,0.9445416610580158,0.05545833894198415,0.858433734939759
393,720,0.08844910926259021,xes3g5m,learner_based,0,2511,7.828834527588089,2500,1,0.9012345679012346,0.09876543209876543,0.897133220910624
394,1104,1.2256695760820154e-06,xes3g5m,learner_based,0,3910,8.271548374755515,2968,4,0.760613810741688,0.239386189258312,0.8949152542372881
395,554,0.17486282520118945,xes3g5m,learner_based,0,1841,7.518607216815252,1840,3,0.6778924497555676,0.3221075502444324,0.08490566037735849
396,502,0.128749157011739,xes3g5m,learner_based,0,1544,7.3427791893318455,870,6,0.836139896373057,0.16386010362694303,0.07639942892400817
397,234,0.1148590765750179,xes3g5m,learner_based,0,657,6.489204931325317,567,5,0.8904109589041096,0.1095890410958904,0.14219114219114218
398,278,0.18542416346730378,xes3g5m,learner_based,0,888,6.790097235513905,760,3,0.7849099099099099,0.21509009009009006,0.6274006949790882
399,199,0.2742729597361835,xes3g5m,learner_based,0,644,6.4692503167957724,629,2,0.16770186335403728,0.8322981366459627,0.2038764299910797
4,197,0.08850968990304751,xes3g5m,learner_based,0,633,6.452048954437226,633,1,0.8973143759873617,0.10268562401263825,0.210727969348659
40,1775,0.16941995493097,xes3g5m,learner_based,0,5705,8.649273531773446,2974,14,0.7740578439964944,0.22594215600350565,0.41935483870967744
400,268,0.1504459741348832,xes3g5m,learner_based,0,886,6.787844982309579,867,2,0.2765237020316027,0.7234762979683973,0.2753232128232128
401,1680,0.2204719314625111,xes3g5m,learner_based,0,5796,8.665095821339733,3161,13,0.720151828847481,0.27984817115251903,0.13653550371699563
402,3203,0.17912715128101028,xes3g5m,learner_based,0,11275,9.330431852234003,2871,41,0.707139689578714,0.292860310421286,0.18206521739130435
403,269,0.14672173972355834,xes3g5m,learner_based,0,914,6.818924065275521,913,2,0.8544857768052516,0.14551422319474838,0.34413594981213247
404,368,0.1591153042036635,xes3g5m,learner_based,0,1150,7.048386408721883,1022,10,0.7878260869565218,0.2121739130434782,0.45498299970727973
405,875,0.12072262422953332,xes3g5m,learner_based,0,2772,7.927685045615778,1280,10,0.8658008658008658,0.1341991341991342,0.4450231786335142
406,238,0.05427780309144192,xes3g5m,learner_based,0,834,6.727431724850855,834,1,0.9316546762589928,0.06834532374100721,0.5767875398400384
407,1173,0.21097970809497665,xes3g5m,learner_based,0,3837,8.252706676567644,2774,10,0.6426896012509773,0.3573103987490227,0.5201900237529691
408,1533,0.12473712496283912,xes3g5m,learner_based,0,5276,8.571113033405668,2556,11,0.5356330553449583,0.4643669446550417,0.6201550387596899
409,1304,0.17059285539222746,xes3g5m,learner_based,0,4590,8.431853144249223,2960,11,0.6858387799564271,0.31416122004357294,0.8377320218913851
41,8881,0.14836707573184524,xes3g5m,learner_based,0,31759,10.365962915361072,9117,61,0.7762838880317391,0.2237161119682609,0.5368663594470046
410,959,1.7383081510581102e-06,xes3g5m,learner_based,0,3415,8.13622555490846,1804,3,0.7142020497803807,0.2857979502196193,0.8219780219780219
411,1015,3.6558320582271427e-06,xes3g5m,learner_based,0,3612,8.19229373114764,1995,4,0.716500553709856,0.283499446290144,0.8196534171719441
412,1005,0.0003354329803219122,xes3g5m,learner_based,0,3583,8.18423477409482,1971,5,0.7264861847613732,0.27351381523862683,0.8265682656826568
413,2285,0.12961972533335678,xes3g5m,learner_based,0,7933,8.978912601074276,5046,21,0.7596117483927897,0.24038825160721033,0.46258503401360546
414,478,0.19181567928403084,xes3g5m,learner_based,0,1547,7.344719054149673,1330,2,0.7433742727860375,0.2566257272139625,0.9775641025641025
415,77,0.027706679756569576,xes3g5m,learner_based,0,223,5.4116460518550396,177,5,0.8385650224215246,0.16143497757847536,0.8101694915254237
416,26,0.0017447039335663286,xes3g5m,learner_based,0,70,4.2626798770413155,39,2,0.5857142857142857,0.41428571428571426,0.13016788159929316
417,26,0.00039637976190689996,xes3g5m,learner_based,0,70,4.2626798770413155,39,2,0.5857142857142857,0.41428571428571426,0.1343781753920919
418,99,0.0849215631288561,xes3g5m,learner_based,0,314,5.752572638825633,250,4,0.7229299363057324,0.27707006369426757,0.35243147138698394
419,141,0.1575335508661595,xes3g5m,learner_based,0,535,6.284134161070802,279,4,0.8710280373831776,0.12897196261682242,0.23440860215053763
42,772,0.13225151220375161,xes3g5m,learner_based,0,2553,7.845416036592485,1663,9,0.8491970231100666,0.15080297688993338,0.4771084337349398
420,281,0.22738296321835175,xes3g5m,learner_based,0,1033,6.9411900550683745,523,6,0.7037754114230397,0.2962245885769603,0.32722513089005234
421,54,3.3775163185555374e-05,xes3g5m,learner_based,0,190,5.25227342804663,190,1,0.8105263157894737,0.18947368421052635,0.3209040666643711
422,1143,0.11504309963718483,xes3g5m,learner_based,0,3951,8.281977058867758,2156,13,0.8532017210832701,0.14679827891672992,0.8888888888888888
423,19,0.35496041845334203,xes3g5m,learner_based,0,49,3.912023005428146,49,1,0.3469387755102041,0.653061224489796,0.38386308068459657
424,842,0.07123489982300309,xes3g5m,learner_based,0,2744,7.917536353943631,315,24,0.8626093294460642,0.13739067055393583,0.40103601249112086
425,1000,0.07957354044169185,xes3g5m,learner_based,0,3381,8.126222529458525,320,34,0.8148476782017154,0.18515232179828456,0.39603960396039606
426,141,0.09777239231881524,xes3g5m,learner_based,0,445,6.100318952020064,238,7,0.8651685393258427,0.1348314606741573,0.532051282051282
427,300,0.1837966046435759,xes3g5m,learner_based,0,959,6.866933284461882,957,6,0.7956204379562044,0.2043795620437956,0.38186813186813184
428,27,0.4407753693802213,xes3g5m,learner_based,0,71,4.276666119016055,71,1,0.5774647887323944,0.4225352112676056,0.4479768786127168
429,60,0.0543605568624722,xes3g5m,learner_based,0,210,5.351858133476067,188,2,0.5190476190476191,0.4809523809523809,0.32976329763297635
43,3583,0.1832131698575696,xes3g5m,learner_based,0,12617,9.442879644930755,6967,21,0.7772846159942934,0.22271538400570656,0.5543478260869565
430,349,0.23031172726769,xes3g5m,learner_based,0,1281,7.156176637480615,1241,5,0.7377049180327869,0.2622950819672131,0.46885245901639344
431,1230,0.10964006867895768,xes3g5m,learner_based,0,4453,8.401557847817314,1482,27,0.8158544801257579,0.1841455198742421,0.6617100371747212
432,87,0.16916633013036406,xes3g5m,learner_based,0,237,5.472270673671475,237,2,0.6244725738396625,0.3755274261603375,0.4947589098532495
433,44,0.03672860833731569,xes3g5m,learner_based,0,136,4.919980925828125,136,1,0.9117647058823529,0.08823529411764708,0.5555555555555556
434,61,0.09508818094847632,xes3g5m,learner_based,0,186,5.231108616854587,186,2,0.9247311827956989,0.07526881720430112,0.5205690614239045
435,670,0.12885901764897045,xes3g5m,learner_based,0,2174,7.684783943522785,1051,10,0.827506899724011,0.17249310027598896,0.5088990784174724
436,229,0.13797758877537658,xes3g5m,learner_based,0,775,6.654152520183219,747,7,0.8929032258064517,0.10709677419354835,0.967479674796748
437,99,0.1759239256080955,xes3g5m,learner_based,0,288,5.666426688112432,272,2,0.8576388888888888,0.14236111111111116,0.5589148702959444
438,125,0.00017196337940474706,xes3g5m,learner_based,0,490,6.19644412779452,214,6,0.8081632653061225,0.19183673469387752,0.7780469804801025
439,125,1.365225194016296e-07,xes3g5m,learner_based,0,490,6.19644412779452,214,6,0.8081632653061225,0.19183673469387752,0.7800430423357394
44,1641,0.16210448779544348,xes3g5m,learner_based,0,5840,8.67265729404031,5045,12,0.7746575342465754,0.22534246575342465,0.46310704598998237
440,78,0.07325165241192548,xes3g5m,learner_based,0,331,5.805134968916488,246,3,0.8338368580060423,0.16616314199395765,0.804945054945055
441,262,0.09254514846865458,xes3g5m,learner_based,0,1081,6.9865664594064265,307,11,0.8048103607770583,0.19518963922294175,0.8036912751677853
442,16,0.06424882984720173,xes3g5m,learner_based,0,65,4.189654742026425,65,1,0.8153846153846154,0.18461538461538463,0.7901990811638591
443,172,0.12283339020123119,xes3g5m,learner_based,0,618,6.428105272684596,323,6,0.872168284789644,0.12783171521035597,0.674046800705216
444,42,0.10430198624020526,xes3g5m,learner_based,0,183,5.214935757608986,174,1,0.8852459016393442,0.11475409836065575,0.8053691275167785
445,18,0.26237601538499195,xes3g5m,learner_based,0,62,4.143134726391533,62,1,0.7580645161290323,0.24193548387096775,0.8111172566371682
446,161,0.27730266531481834,xes3g5m,learner_based,0,622,6.434546518787453,343,4,0.6495176848874598,0.35048231511254024,0.06276066249034584
447,1577,0.03404401296592619,xes3g5m,learner_based,0,6215,8.734881892047483,1784,9,0.9575221238938053,0.04247787610619469,0.7047619047619048
448,4315,0.0943107534454925,xes3g5m,learner_based,0,16635,9.719324300862802,4584,29,0.8411782386534415,0.15882176134655845,0.7178631051752922
449,41,0.09553074545976592,xes3g5m,learner_based,0,161,5.087596335232384,89,8,0.9254658385093167,0.07453416149068326,0.9314285714285714
45,121,0.06966808024980468,xes3g5m,learner_based,0,371,5.918893854273146,371,1,0.9137466307277629,0.08625336927223715,0.5418326693227091
450,197,0.08724247605591864,xes3g5m,learner_based,0,709,6.565264970035361,359,11,0.8575458392101551,0.14245416078984485,0.925764192139738
451,317,0.463859652518662,xes3g5m,learner_based,0,1183,7.076653815443951,1183,2,0.49535080304311074,0.5046491969568893,0.7627551020408163
452,83,0.1291721312396498,xes3g5m,learner_based,0,305,5.723585101952381,232,4,0.8557377049180328,0.1442622950819672,0.27413127413127414
453,32,0.17313848924823105,xes3g5m,learner_based,0,93,4.543294782270004,88,2,0.7096774193548387,0.29032258064516125,0.9283489096573209
454,15,0.06561736393880213,xes3g5m,learner_based,0,51,3.9512437185814275,51,1,0.9803921568627451,0.019607843137254943,0.925414364640884
455,16,5.121229299547637e-05,xes3g5m,learner_based,0,49,3.912023005428146,49,1,0.9795918367346939,0.020408163265306145,0.9275618374558304
456,36,0.05536619971279577,xes3g5m,learner_based,0,123,4.820281565605037,116,1,0.983739837398374,0.016260162601625994,0.9716981132075472
457,113,0.08220337121541382,xes3g5m,learner_based,0,374,5.926926025970411,340,6,0.8663101604278075,0.1336898395721925,0.8063938266501309
458,37,0.04742287646202906,xes3g5m,learner_based,0,120,4.795790545596741,112,1,0.95,0.050000000000000044,0.973105256910545
459,49,0.15335309140536246,xes3g5m,learner_based,0,163,5.099866427824199,163,1,0.9202453987730062,0.07975460122699385,0.993421052631579
46,2647,0.12384429648682307,xes3g5m,learner_based,0,8656,9.066123521215774,3801,22,0.6706330868761553,0.3293669131238447,0.42225975975975977
460,49,0.08668153500901819,xes3g5m,learner_based,0,163,5.099866427824199,163,1,0.9631901840490797,0.036809815950920255,0.9938650306748467
461,63,0.015830862143683087,xes3g5m,learner_based,0,192,5.262690188904886,163,2,0.9739583333333334,0.02604166666666663,0.9937336797534048
462,1079,0.2578564225706277,xes3g5m,learner_based,0,3581,8.183676582620658,2317,9,0.5878246299916224,0.41217537000837756,0.5739795918367347
463,276,0.045989591997805175,xes3g5m,learner_based,0,929,6.835184586147301,523,2,0.9386437029063509,0.06135629709364909,0.3148614609571788
464,202,0.09804065395976497,xes3g5m,learner_based,0,695,6.54534966033442,694,5,0.8906474820143885,0.10935251798561152,0.27419354838709675
465,265,0.10538064491330279,xes3g5m,learner_based,0,926,6.831953565565855,924,1,0.906047516198704,0.09395248380129595,0.2902544609861683
466,769,0.24023329011785743,xes3g5m,learner_based,0,2586,7.8582541821860294,2368,10,0.6871616395978345,0.3128383604021655,0.2261495584926566
467,491,0.03713667714425839,xes3g5m,learner_based,0,1696,7.436617265234227,1696,1,0.9575471698113207,0.04245283018867929,0.6119597325870647
468,3354,0.1579028879357698,xes3g5m,learner_based,0,11796,9.375600540841843,7201,18,0.7758562224482876,0.22414377755171244,0.5264797507788161
469,330,0.10597476298836142,xes3g5m,learner_based,0,1105,7.00850518208228,1014,2,0.8832579185520362,0.11674208144796383,0.993421052631579
47,745,0.07041862901478327,xes3g5m,learner_based,0,2435,7.798112628829788,1494,6,0.8242299794661191,0.1757700205338809,0.4986225895316804
470,1485,0.10404080237166999,xes3g5m,learner_based,0,4873,8.491670234185152,4378,9,0.8633285450441207,0.1366714549558793,0.12091503267973856
471,2819,0.10117284537935967,xes3g5m,learner_based,0,9660,9.17585244151751,5918,8,0.8592132505175983,0.14078674948240166,0.39112751127511275
472,482,0.00016839527949366923,xes3g5m,learner_based,0,1792,7.491645473605133,1787,1,0.9620535714285714,0.0379464285714286,0.5
473,763,0.061469038826966325,xes3g5m,learner_based,0,2748,7.918992488165245,2646,2,0.915938864628821,0.08406113537117899,0.5121055828475827
474,667,8.509575253056513e-06,xes3g5m,learner_based,0,2471,7.812782818577581,2438,1,0.9210845811412384,0.07891541885876163,0.5
475,301,0.317631393703137,xes3g5m,learner_based,0,1103,7.00669522683704,1093,2,0.7361740707162284,0.2638259292837716,0.0
476,391,0.2348707341572751,xes3g5m,learner_based,0,1423,7.261225091971921,1391,3,0.6591707659873507,0.3408292340126493,0.1326923076923077
477,1157,0.23249212431094735,xes3g5m,learner_based,0,3828,8.250358951477294,1692,16,0.6528213166144201,0.3471786833855799,0.16967045001067255
478,1095,0.004746833183146873,xes3g5m,learner_based,0,3701,8.216628493133443,1617,13,0.6511753580113483,0.3488246419886517,0.1769041769041769
479,585,0.21819167611621726,xes3g5m,learner_based,0,2016,7.6093665379542115,2009,1,0.7663690476190477,0.23363095238095233,0.2336863140594651
48,613,0.16457027510047068,xes3g5m,learner_based,0,2011,7.60688453121963,1452,6,0.6389855793137742,0.3610144206862258,0.48286604361370716
480,1930,0.13774668051688715,xes3g5m,learner_based,0,6369,8.759354748566208,2040,36,0.641859004553305,0.358140995446695,0.9713114754098361
481,508,0.1216821692238643,xes3g5m,learner_based,0,1734,7.45876269238096,1734,3,0.8915801614763552,0.10841983852364478,0.7704771656768381
482,413,0.00037029852096968083,xes3g5m,learner_based,0,1427,7.2640301428995295,1426,6,0.8444288717589348,0.15557112824106523,0.7621951219512195
483,541,0.02059990224325789,xes3g5m,learner_based,0,1881,7.540090320145325,1881,1,0.9840510366826156,0.01594896331738438,0.7758318739054291
484,592,2.0980603596245213e-05,xes3g5m,learner_based,0,2048,7.6251071482389,2043,2,0.7138671875,0.2861328125,0.7751207528603008
485,418,0.29402251927511824,xes3g5m,learner_based,0,1515,7.323830566202317,1394,4,0.6726072607260726,0.3273927392739274,0.983177570093458
486,715,0.0874646750676048,xes3g5m,learner_based,0,2498,7.823645930834952,1327,5,0.8294635708566853,0.17053642914331468,0.9896666217518312
487,401,0.10922986716775229,xes3g5m,learner_based,0,1614,7.387090235656757,1156,4,0.8215613382899628,0.1784386617100372,0.9964444416351144
488,678,0.068351968724249,xes3g5m,learner_based,0,2284,7.734121303328305,2002,5,0.5967600700525394,0.4032399299474606,0.14298180004986288
489,686,0.08578260840967561,xes3g5m,learner_based,0,2419,7.791522819150732,1569,4,0.8933443571723853,0.10665564282761475,0.3163841807909605
49,67,0.11355213343632617,xes3g5m,learner_based,0,227,5.429345628954441,227,1,0.8325991189427313,0.1674008810572687,0.5504587155963303
490,199,0.1088813205785546,xes3g5m,learner_based,0,670,6.508769136971682,670,1,0.8656716417910447,0.13432835820895528,0.401054053430003
491,407,0.254738086548562,xes3g5m,learner_based,0,1310,7.1785454837637,1308,4,0.7007633587786259,0.29923664122137406,0.4189717012675157
492,227,0.18151013953262862,xes3g5m,learner_based,0,839,6.733401891837359,836,1,0.8140643623361145,0.18593563766388554,0.945054945054945
493,121,3.1474271937327106e-06,xes3g5m,learner_based,0,407,6.0112671744041615,407,1,0.855036855036855,0.144963144963145,0.9768339768339769
494,125,0.26551309384871896,xes3g5m,learner_based,0,501,6.218600119691729,501,2,0.7345309381237525,0.2654690618762475,0.02826086956521739
495,77,0.30548812610542475,xes3g5m,learner_based,0,312,5.746203190540153,312,5,0.5032051282051282,0.4967948717948718,0.09876361975598616
496,309,0.28659079905035073,xes3g5m,learner_based,0,1005,6.913737350659685,1004,1,0.5830845771144278,0.41691542288557215,0.08196721311475409
497,326,0.24959128773112868,xes3g5m,learner_based,0,1091,6.9957661563048505,1015,2,0.28689275893675525,0.7131072410632447,0.0838150289017341
498,432,0.3053749762440121,xes3g5m,learner_based,0,1315,7.182352111885263,1117,5,0.5011406844106464,0.4988593155893536,0.12304250559284116
499,292,0.16898831480379525,xes3g5m,learner_based,0,976,6.884486652042782,975,2,0.819672131147541,0.180327868852459,0.4865787154804063
5,5266,0.04930690052106952,xes3g5m,learner_based,0,18609,9.831454349636296,9672,21,0.8876350153151701,0.11236498468482992,0.8007662835249042
