dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
junyi,temporal,irt_1pl,sparse,0.6167450025481822,0.0008584572245560733,0.670097494755029,0.00022076445538688093,0.629167276620756,7.25136708210914e-05,0.46789225602545503,4.081626996235157e-05,0.039305580898162634,0.0006667776000395933,0.21892316458136435,3.8195649936234e-05,0.2305524360103334,0.0,0.00203576788728681,9.298510801283208e-05,0.01360485093268815,0.00012217064912485665
junyi,temporal,irt_1pl,very_sparse,0.5,0.0,0.5147347740667977,0.0,0.7752246691797081,0.0,0.535894991375562,0.0,0.19339223187143073,0.0,0.28718344178141364,0.0,0.24978288643320043,0.0,0.03740055534821323,0.0,0.0,0.0
junyi,temporal,dkt,dense,0.7067371780195149,0.00186412906697175,0.7240629699550926,0.0008131748356885398,0.5871618922721896,0.006746854254277811,0.43687681236467846,0.0010911021404584739,0.06361541734718593,0.0028070066304287287,0.19086230158502718,0.0009528889126039094,0.20704048484671117,0.0,0.006859857152939877,0.0005874286519326543,0.022960793014752675,0.00038762335693635225
junyi,temporal,dkt,medium,0.5689698145433569,0.007379379666687068,0.5568447924431222,0.004690741329403826,1.3929058995435606,0.05111479063741832,0.588424948165281,0.0015932385102141475,0.2953475620448687,0.0034052408697122162,0.34624595035047395,0.0018747138766911386,0.24793404784229917,0.0,0.10172283662167618,0.0017981755162631804,0.0033360272087807966,0.0006041420138780493
junyi,temporal,dkt,sparse,0.5473106434939837,0.021247960816973808,0.6015179563124768,0.006261121119336562,1.749686979637244,0.2207653545122684,0.5790499958735447,0.006240042181928854,0.3055019109458974,0.009097592971665663,0.3353300482222979,0.007237957422281817,0.2305524360103334,0.0,0.10772894914055953,0.005786591077676128,0.0030549527397825513,0.001456361754058647
junyi,temporal,dkt,very_sparse,0.5086291065302717,0.07827789811298688,0.5055402750491159,0.04660505488506719,0.6935127444018887,0.00752896178748093,0.5001630678444978,0.003754203112860177,0.04600226613299552,0.02659246556687492,0.2501743696684298,0.003761054217130151,0.24978288643320043,0.0,0.004856279852830276,0.0023316437813122068,0.005162764864615592,0.0023717409840159215
junyi,temporal,simplekt,dense,0.7140015191125003,0.002522103958321784,0.7220821494112636,0.002856709011481839,0.6642004623865116,0.02385264313578482,0.441831421554182,0.0031009263692772533,0.0991594524745093,0.006296858114056378,0.19522269766806738,0.002733637456217366,0.20704048484671117,0.0,0.013572294777243607,0.002073932364864586,0.02527924470641877,0.0006239655605510683
junyi,temporal,simplekt,medium,0.6459979625329478,0.004435603616185794,0.6077666444586635,0.0036956667801661086,0.8057138822299293,0.014951238772402451,0.5122447390275118,0.000946947657338835,0.155256123969223,0.0020923955073445084,0.26239539002925627,0.0009702943150024525,0.24793404784229917,0.0,0.030313894763958477,0.0006814527345681182,0.015778841005653466,0.0009076562907159151
junyi,temporal,simplekt,sparse,0.6097482520894079,0.03427696192338232,0.6194249043564112,0.02810491303380007,0.9161421205580675,0.12611806177000748,0.520896968099414,0.018901985828862496,0.19782184346415355,0.028146612803254145,0.27161947942978154,0.019723896467933412,0.2305524360103334,0.0,0.05032879331268669,0.01474004005425234,0.00942757835178824,0.005059908416327416
junyi,temporal,simplekt,very_sparse,0.48992150075717766,0.0705856382104513,0.5181925343811395,0.06960882215539568,0.6960102793450326,0.005440700667347588,0.5013919998276836,0.0026795527389558652,0.04299371852387616,0.029239106929870026,0.25139968149350855,0.0026876113995569755,0.24978288643320043,0.0,0.008471968068811135,0.005002792408317128,0.006847693478028276,0.003760850076462074
