dataset,split_mode,model,seed,group,n_kcs,n_events,auc,acc,nll,rmse,ece,brier,reliability,resolution
xes3g5m,temporal,simplekt,2024,warm,424,1331318,0.655387377709149,0.740001261907373,1.0765369542059562,0.45997557324189947,0.18805395755620427,0.21157752797921403,0.06228810077644375,0.007877956018897849
xes3g5m,temporal,simplekt,2025,strict,117,233214,0.4805331751162658,0.5168600512833706,0.703500424766602,0.5048363115951736,0.27883763752974644,0.25485970150501924,0.08730072025958875,0.0003133853220630104
xes3g5m,temporal,simplekt,2025,k5,125,258943,0.5008651914464498,0.5484759194108356,0.694629969585272,0.4938305842257017,0.261949845606183,0.24386864591669788,0.07974700601144014,0.0009721000931255714
xes3g5m,temporal,simplekt,2025,k10,126,259425,0.50115601046889,0.5487443384407825,0.6949618969988317,0.4938210531917272,0.2618066432193757,0.24385923257538666,0.07967839453295,0.0009819513060297885
xes3g5m,temporal,simplekt,2025,warm,424,1331318,0.6582823260566584,0.7429960385122112,1.027603207229863,0.45682105692748604,0.18367214593793296,0.2086854780523454,0.05927488389788126,0.00760583112041199
xes3g5m,temporal,simplekt,2026,strict,117,233214,0.5820038239949064,0.6033857315598549,0.6663130706802312,0.4866665283201105,0.2632179417727107,0.2368443097871489,0.07192550442872693,0.0024475387516071498
xes3g5m,temporal,simplekt,2026,k5,125,258943,0.5861004915573328,0.6263772335996726,0.666576388304325,0.4771839873921365,0.24792762622366915,0.22770455782345872,0.06583953241076548,0.002825303454843222
xes3g5m,temporal,simplekt,2026,k10,126,259425,0.5860832339049658,0.6264238219138479,0.6673894168580067,0.47727377798568293,0.2479449630259514,0.22779025915272696,0.065860901700556,0.002835564929628892
xes3g5m,temporal,simplekt,2026,warm,424,1331318,0.6681904998360331,0.7402273536450344,1.0447998644536585,0.46046036264752493,0.1865650914882444,0.2120237455694902,0.06344752564905308,0.008460342514888693
xes3g5m,temporal,simplekt,2027,strict,117,233214,0.5348016007725129,0.5741507799703277,0.6797188994609661,0.4933271668413937,0.26886226882240744,0.2433716935437563,0.07756178403817929,0.0017877894053183719
xes3g5m,temporal,simplekt,2027,k5,125,258943,0.5587288650975233,0.6001745557902705,0.6556599640802859,0.4812373131060781,0.24817073224057232,0.23158935152555746,0.06993938896836605,0.0032759030730209623
xes3g5m,temporal,simplekt,2027,k10,126,259425,0.5591765873002545,0.6004779801484051,0.6559375505208874,0.4811658319550582,0.24794820222961195,0.2315205578410033,0.06982693668623338,0.0033051056094177958
xes3g5m,temporal,simplekt,2027,warm,424,1331318,0.6631751385154396,0.7385981410902579,1.0119781302631232,0.46031353109356893,0.186598754656222,0.21188854690783007,0.06296038798475453,0.008060988959188225
xes3g5m,temporal,simplekt,42,strict,117,233214,0.5240758557862156,0.5082971005171216,0.7462392498873539,0.523325889130361,0.30391725601892194,0.27386998623408293,0.10769038403526823,0.0015157729002854368
xes3g5m,temporal,simplekt,42,k5,125,258943,0.536363359580089,0.539555037208961,0.7196519211828378,0.5115499944896944,0.2851533329185121,0.2616833968624064,0.09839444480527025,0.0017525593425635072
xes3g5m,temporal,simplekt,42,k10,126,259425,0.5360480713986698,0.5397590825864893,0.7196882501404852,0.5115346500736623,0.28475473948614993,0.26166769822598407,0.09826600415341012,0.001718278642252635
xes3g5m,temporal,simplekt,42,warm,424,1331318,0.6762604294471604,0.7679096955047554,0.4938070577393074,0.4003649400681377,0.07527050794841167,0.16029208523576352,0.01399668082631895,0.010960833252263463
xes3g5m,temporal,simplekt,42,strict,117,233214,0.47730889620238903,0.5010591130892657,0.7925392898950206,0.5381313052403772,0.297323873830633,0.2895853016797121,0.12227069959841107,0.0004041334169361499
xes3g5m,temporal,simplekt,42,k5,125,258943,0.5015390753140864,0.5328856157532739,0.7641519806126108,0.5241659946325611,0.2774041671188545,0.27474998992914207,0.1109475487899212,0.0011364002168277546
xes3g5m,temporal,simplekt,42,k10,126,259425,0.5017152213564465,0.5332215476534644,0.7646724399929574,0.5241148790288384,0.277268061948162,0.27469640641941384,0.1108114456799891,0.0011256623057451728
xes3g5m,temporal,simplekt,42,warm,424,1331318,0.6614676873448158,0.7414900121533698,0.9280917685371036,0.4580154024351758,0.18598307819699345,0.20977810886785606,0.06072754140048881,0.007900376630731685
