dataset,split_mode,model,seed,setting,bucket,auc,ece
junyi,temporal,dkt,2027,Main,sparse,0.5365337429802368,0.31587021646238334
junyi,temporal,dkt,2027,Main,strict_cold_start,0.5355020551967117,0.060097840680120536
junyi,temporal,dkt,2027,Alt_1,dense,0.6994404760393973,0.0715292591081493
junyi,temporal,dkt,2027,Alt_1,medium,0.5683195768414921,0.32366971004030487
junyi,temporal,dkt,2027,Alt_1,sparse,0.5960269073074276,0.12197736916057361
junyi,temporal,dkt,2027,Alt_1,strict_cold_start,0.5355020551967117,0.060097840680120536
junyi,temporal,dkt,2027,Alt_2,dense,0.709411766503207,0.061291517870996376
junyi,temporal,dkt,2027,Alt_2,medium,0.5806131494756384,0.2745228643154835
junyi,temporal,dkt,2027,Alt_2,sparse,0.5253527231179071,0.3477526904272462
junyi,temporal,dkt,2027,Alt_2,strict_cold_start,0.5355020551967117,0.060097840680120536
junyi,temporal,dkt,2027,Alt_2,very_sparse,0.5960269073074276,0.12197736916057361
junyi,temporal,irt_1pl,42,Main,dense,0.6483312633031195,0.02331512429003171
junyi,temporal,irt_1pl,42,Main,medium,0.6487373757242716,0.0624738117803937
junyi,temporal,irt_1pl,42,Main,sparse,0.617259837899646,0.03981395092098093
junyi,temporal,irt_1pl,42,Main,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,42,Alt_1,dense,0.6508899414584632,0.0232422455969409
junyi,temporal,irt_1pl,42,Alt_1,medium,0.657752581765622,0.05593996897037457
junyi,temporal,irt_1pl,42,Alt_1,sparse,0.5273596396850475,0.13852779273784838
junyi,temporal,irt_1pl,42,Alt_1,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,42,Alt_2,dense,0.6458663779502295,0.02312874441834263
junyi,temporal,irt_1pl,42,Alt_2,medium,0.6573456138320226,0.05714220415605012
junyi,temporal,irt_1pl,42,Alt_2,sparse,0.6311866014303291,0.0581173786332789
junyi,temporal,irt_1pl,42,Alt_2,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,42,Alt_2,very_sparse,0.5273596396850475,0.13852779273784838
junyi,temporal,irt_1pl,2024,Main,dense,0.6483634711788565,0.02358164039676554
junyi,temporal,irt_1pl,2024,Main,medium,0.6482558023703417,0.06410978674571269
junyi,temporal,irt_1pl,2024,Main,sparse,0.6158995467771644,0.03895481906997115
junyi,temporal,irt_1pl,2024,Main,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2024,Alt_1,dense,0.6508864353473369,0.023535478510804436
junyi,temporal,irt_1pl,2024,Alt_1,medium,0.6576003538375941,0.05598356714455549
junyi,temporal,irt_1pl,2024,Alt_1,sparse,0.5318732694252472,0.13842949800792398
junyi,temporal,irt_1pl,2024,Alt_1,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2024,Alt_2,dense,0.6459256061492804,0.023347662189682646
junyi,temporal,irt_1pl,2024,Alt_2,medium,0.6568513135797565,0.05905185495819994
junyi,temporal,irt_1pl,2024,Alt_2,sparse,0.6306432154669516,0.05945644891466883
junyi,temporal,irt_1pl,2024,Alt_2,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2024,Alt_2,very_sparse,0.5318732694252472,0.13842949800792398
junyi,temporal,irt_1pl,2025,Main,dense,0.6484840749572462,0.023466967467194604
junyi,temporal,irt_1pl,2025,Main,medium,0.6484119482752584,0.06334258985087934
junyi,temporal,irt_1pl,2025,Main,sparse,0.6178307614989537,0.038471148433822024
junyi,temporal,irt_1pl,2025,Main,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2025,Alt_1,dense,0.6510178757744729,0.023385711003704603
junyi,temporal,irt_1pl,2025,Alt_1,medium,0.657264561106516,0.05704977896255203
junyi,temporal,irt_1pl,2025,Alt_1,sparse,0.5265034393406288,0.13825098556420712
junyi,temporal,irt_1pl,2025,Alt_1,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2025,Alt_2,dense,0.646028685372228,0.02326371274848554
junyi,temporal,irt_1pl,2025,Alt_2,medium,0.6571148775704607,0.058087380600642315
junyi,temporal,irt_1pl,2025,Alt_2,sparse,0.6309538210993162,0.06077198663082473
junyi,temporal,irt_1pl,2025,Alt_2,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2025,Alt_2,very_sparse,0.5265034393406288,0.13825098556420712
junyi,temporal,irt_1pl,2026,Main,dense,0.6482849949902453,0.02346766684348932
junyi,temporal,irt_1pl,2026,Main,medium,0.6484616396229083,0.06258672084115127
junyi,temporal,irt_1pl,2026,Main,sparse,0.6168694067509264,0.04012957126969174
junyi,temporal,irt_1pl,2026,Main,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2026,Alt_1,dense,0.6508264403147159,0.023359119799892948
junyi,temporal,irt_1pl,2026,Alt_1,medium,0.6572736877320315,0.056220691826553655
junyi,temporal,irt_1pl,2026,Alt_1,sparse,0.5277699696614293,0.13797694902486463
junyi,temporal,irt_1pl,2026,Alt_1,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2026,Alt_2,dense,0.6458054348774683,0.023298236226892827
junyi,temporal,irt_1pl,2026,Alt_2,medium,0.6572481492328853,0.056661903016971285
junyi,temporal,irt_1pl,2026,Alt_2,sparse,0.6300823182729555,0.06026207976883857
junyi,temporal,irt_1pl,2026,Alt_2,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2026,Alt_2,very_sparse,0.5277699696614293,0.13797694902486463
junyi,temporal,irt_1pl,2027,Main,dense,0.6485157816474582,0.023707303756321775
junyi,temporal,irt_1pl,2027,Main,medium,0.6483998284429292,0.06286773881799385
junyi,temporal,irt_1pl,2027,Main,sparse,0.6158654598142204,0.03915841479634733
junyi,temporal,irt_1pl,2027,Main,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2027,Alt_1,dense,0.6510519448531484,0.02362231743089136
junyi,temporal,irt_1pl,2027,Alt_1,medium,0.6569124728442074,0.057622879641856264
junyi,temporal,irt_1pl,2027,Alt_1,sparse,0.5300607094508364,0.13822109673504804
junyi,temporal,irt_1pl,2027,Alt_1,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2027,Alt_2,dense,0.6460459363654139,0.023491524454530684
junyi,temporal,irt_1pl,2027,Alt_2,medium,0.6572325463344393,0.0576195953348027
junyi,temporal,irt_1pl,2027,Alt_2,sparse,0.6302568461543664,0.05924212751717102
junyi,temporal,irt_1pl,2027,Alt_2,strict_cold_start,0.5,0.19339223187143073
junyi,temporal,irt_1pl,2027,Alt_2,very_sparse,0.5300607094508364,0.13822109673504804
junyi,temporal,simplekt,42,Main,dense,0.717793179147639,0.0888931232805241
junyi,temporal,simplekt,42,Main,medium,0.6435646970819779,0.15524209803751501
junyi,temporal,simplekt,42,Main,sparse,0.6528753963455837,0.16240918781079006
junyi,temporal,simplekt,42,Main,strict_cold_start,0.5052677936767933,0.0840679098557395
junyi,temporal,simplekt,42,Alt_1,dense,0.7171611305813479,0.08997376153844858
junyi,temporal,simplekt,42,Alt_1,medium,0.6537687492450571,0.16736670661065434
junyi,temporal,simplekt,42,Alt_1,sparse,0.5827218770496306,0.0921253841220533
junyi,temporal,simplekt,42,Alt_1,strict_cold_start,0.5052677936767933,0.0840679098557395
junyi,temporal,simplekt,42,Alt_2,dense,0.7176264690810674,0.08899031251186283
junyi,temporal,simplekt,42,Alt_2,medium,0.6566457829126029,0.13203212888734145
junyi,temporal,simplekt,42,Alt_2,sparse,0.63998250977999,0.1876340889032938
junyi,temporal,simplekt,42,Alt_2,strict_cold_start,0.5052677936767933,0.0840679098557395
junyi,temporal,simplekt,42,Alt_2,very_sparse,0.5827218770496306,0.0921253841220533
junyi,temporal,simplekt,2024,Main,dense,0.712664018608425,0.10212493026436872
junyi,temporal,simplekt,2024,Main,medium,0.6440690536953908,0.1583963766498812
junyi,temporal,simplekt,2024,Main,sparse,0.5722103739014489,0.2346235872378622
junyi,temporal,simplekt,2024,Main,strict_cold_start,0.3716861884599932,0.016361904870316205
junyi,temporal,simplekt,2024,Alt_1,dense,0.7124382111630361,0.10250789341291573
junyi,temporal,simplekt,2024,Alt_1,medium,0.6275393566467276,0.20505399494012183
junyi,temporal,simplekt,2024,Alt_1,sparse,0.5667577793070916,0.07511772187401719
junyi,temporal,simplekt,2024,Alt_1,strict_cold_start,0.3716861884599932,0.016361904870316205
junyi,temporal,simplekt,2024,Alt_2,dense,0.7121985968147259,0.1022100967587278
junyi,temporal,simplekt,2024,Alt_2,medium,0.6636890361559642,0.131407276035665
junyi,temporal,simplekt,2024,Alt_2,sparse,0.5737776434979198,0.24275056149559085
junyi,temporal,simplekt,2024,Alt_2,strict_cold_start,0.3716861884599932,0.016361904870316205
junyi,temporal,simplekt,2024,Alt_2,very_sparse,0.5667577793070916,0.07511772187401719
junyi,temporal,simplekt,2025,Main,dense,0.7150128506889655,0.09874557080163379
junyi,temporal,simplekt,2025,Main,medium,0.6528682338743963,0.1559245964852548
junyi,temporal,simplekt,2025,Main,sparse,0.6382010496307338,0.17805060116003002
junyi,temporal,simplekt,2025,Main,strict_cold_start,0.5365531415149736,0.03734186989619366
junyi,temporal,simplekt,2025,Alt_1,dense,0.7147001608211189,0.0996118390237464
junyi,temporal,simplekt,2025,Alt_1,medium,0.653720556165071,0.174031000593812
junyi,temporal,simplekt,2025,Alt_1,sparse,0.5763585314710167,0.12506715969329865
junyi,temporal,simplekt,2025,Alt_1,strict_cold_start,0.5365531415149736,0.03734186989619366
junyi,temporal,simplekt,2025,Alt_2,dense,0.714745986608931,0.09880202438927486
junyi,temporal,simplekt,2025,Alt_2,medium,0.6657257064686791,0.13344495202676895
junyi,temporal,simplekt,2025,Alt_2,sparse,0.6151254738833369,0.19277684442689919
junyi,temporal,simplekt,2025,Alt_2,strict_cold_start,0.5365531415149736,0.03734186989619366
junyi,temporal,simplekt,2025,Alt_2,very_sparse,0.5763585314710167,0.12506715969329865
junyi,temporal,simplekt,2026,Main,dense,0.7133296303398626,0.1003260697187634
junyi,temporal,simplekt,2026,Main,medium,0.6478025856121541,0.15340549398443767
junyi,temporal,simplekt,2026,Main,sparse,0.5881662516969783,0.2064433130115981
junyi,temporal,simplekt,2026,Main,strict_cold_start,0.48676700559384367,0.06042479944135447
junyi,temporal,simplekt,2026,Alt_1,dense,0.7131532553249298,0.10149691985097628
junyi,temporal,simplekt,2026,Alt_1,medium,0.6441492814988738,0.16534836753632054
junyi,temporal,simplekt,2026,Alt_1,sparse,0.604737534207627,0.09554372050602178
junyi,temporal,simplekt,2026,Alt_1,strict_cold_start,0.48676700559384367,0.06042479944135447
junyi,temporal,simplekt,2026,Alt_2,dense,0.7132782188657212,0.10061262047279416
junyi,temporal,simplekt,2026,Alt_2,medium,0.6591049193808404,0.13645353432275664
junyi,temporal,simplekt,2026,Alt_2,sparse,0.6045876946689338,0.19427575186333695
junyi,temporal,simplekt,2026,Alt_2,strict_cold_start,0.48676700559384367,0.06042479944135447
junyi,temporal,simplekt,2026,Alt_2,very_sparse,0.604737534207627,0.09554372050602178
junyi,temporal,simplekt,2027,Main,dense,0.7112079167776093,0.10570756830725653
junyi,temporal,simplekt,2027,Main,medium,0.64168524240082,0.1533120546890264
junyi,temporal,simplekt,2027,Main,sparse,0.5972881888722945,0.20758252810048733
junyi,temporal,simplekt,2027,Main,strict_cold_start,0.5493333745402849,0.016772108555776943
junyi,temporal,simplekt,2027,Alt_1,dense,0.7105123497576735,0.10622394789501738
junyi,temporal,simplekt,2027,Alt_1,medium,0.6368891470061061,0.17398554833132107
junyi,temporal,simplekt,2027,Alt_1,sparse,0.6269001993492878,0.06986844432777438
junyi,temporal,simplekt,2027,Alt_1,strict_cold_start,0.5493333745402849,0.016772108555776943
junyi,temporal,simplekt,2027,Alt_2,dense,0.7108496049032396,0.1058640061867396
junyi,temporal,simplekt,2027,Alt_2,medium,0.6597356224661958,0.1334065780909691
junyi,temporal,simplekt,2027,Alt_2,sparse,0.5923482730925607,0.2106127815324188
junyi,temporal,simplekt,2027,Alt_2,strict_cold_start,0.5493333745402849,0.016772108555776943
junyi,temporal,simplekt,2027,Alt_2,very_sparse,0.6269001993492878,0.06986844432777438
xes3g5m,learner_based,bkt,42,Main,dense,0.5,0.5816720614265493
xes3g5m,learner_based,bkt,42,Main,medium,0.5,0.8472906403940886
xes3g5m,learner_based,bkt,42,Main,sparse,0.5,0.625
xes3g5m,learner_based,bkt,42,Main,strict_cold_start,,0.5
xes3g5m,learner_based,bkt,42,Main,very_sparse,0.5,0.5
xes3g5m,learner_based,bkt,42,Alt_1,dense,0.5,0.5820297612336124
xes3g5m,learner_based,bkt,42,Alt_1,medium,0.5,0.8138138138138138
xes3g5m,learner_based,bkt,42,Alt_1,sparse,0.5,0.7727272727272727
xes3g5m,learner_based,bkt,42,Alt_1,strict_cold_start,,0.5
xes3g5m,learner_based,bkt,42,Alt_1,very_sparse,0.5,0.5
xes3g5m,learner_based,bkt,42,Alt_2,dense,0.5,0.5813676248561221
xes3g5m,learner_based,bkt,42,Alt_2,medium,0.5,0.8360399750156152
xes3g5m,learner_based,bkt,42,Alt_2,sparse,0.5,0.7806691449814126
xes3g5m,learner_based,bkt,42,Alt_2,strict_cold_start,,0.5
xes3g5m,learner_based,bkt,42,Alt_2,very_sparse,0.5,0.625
xes3g5m,learner_based,bkt,2024,Main,dense,0.5,0.5816720614265493
xes3g5m,learner_based,bkt,2024,Main,medium,0.5,0.8472906403940886
xes3g5m,learner_based,bkt,2024,Main,sparse,0.5,0.625
xes3g5m,learner_based,bkt,2024,Main,strict_cold_start,,0.5
xes3g5m,learner_based,bkt,2024,Main,very_sparse,0.5,0.5
xes3g5m,learner_based,bkt,2024,Alt_1,dense,0.5,0.5820297612336124
xes3g5m,learner_based,bkt,2024,Alt_1,medium,0.5,0.8138138138138138
xes3g5m,learner_based,bkt,2024,Alt_1,sparse,0.5,0.7727272727272727
xes3g5m,learner_based,bkt,2024,Alt_1,strict_cold_start,,0.5
xes3g5m,learner_based,bkt,2024,Alt_1,very_sparse,0.5,0.5
xes3g5m,learner_based,bkt,2024,Alt_2,dense,0.5,0.5813676248561221
xes3g5m,learner_based,bkt,2024,Alt_2,medium,0.5,0.8360399750156152
xes3g5m,learner_based,bkt,2024,Alt_2,sparse,0.5,0.7806691449814126
xes3g5m,learner_based,bkt,2024,Alt_2,strict_cold_start,,0.5
xes3g5m,learner_based,bkt,2024,Alt_2,very_sparse,0.5,0.625
xes3g5m,learner_based,bkt,2025,Main,dense,0.5,0.5788050297450518
xes3g5m,learner_based,bkt,2025,Main,medium,0.5,0.8226759806555616
xes3g5m,learner_based,bkt,2025,Main,sparse,0.5,0.6464646464646465
xes3g5m,learner_based,bkt,2025,Main,strict_cold_start,0.5,0.0
xes3g5m,learner_based,bkt,2025,Main,very_sparse,,1.0
xes3g5m,learner_based,bkt,2025,Alt_1,dense,0.5,0.5791284628048661
xes3g5m,learner_based,bkt,2025,Alt_1,medium,0.5,0.773286467486819
xes3g5m,learner_based,bkt,2025,Alt_1,sparse,0.5,0.6756756756756757
xes3g5m,learner_based,bkt,2025,Alt_1,strict_cold_start,0.5,0.0
xes3g5m,learner_based,bkt,2025,Alt_1,very_sparse,,1.0
xes3g5m,learner_based,bkt,2025,Alt_2,dense,0.5,0.5784686295501211
xes3g5m,learner_based,bkt,2025,Alt_2,medium,0.5,0.8232499208108964
xes3g5m,learner_based,bkt,2025,Alt_2,sparse,0.5,0.7572463768115942
xes3g5m,learner_based,bkt,2025,Alt_2,strict_cold_start,0.5,0.0
xes3g5m,learner_based,bkt,2025,Alt_2,very_sparse,0.5,0.75
xes3g5m,learner_based,dkt,42,Main,dense,0.9180083100580945,0.02920437511678308
xes3g5m,learner_based,dkt,42,Main,medium,0.865973484813704,0.07348045801337769
xes3g5m,learner_based,dkt,42,Main,sparse,0.854367709125377,0.10464335933244065
xes3g5m,learner_based,dkt,42,Main,strict_cold_start,,0.47168446332216263
xes3g5m,learner_based,dkt,42,Main,very_sparse,0.8908675799086757,0.13895439636156506
xes3g5m,learner_based,dkt,42,Alt_1,dense,0.9177805180887191,0.029439055139381273
xes3g5m,learner_based,dkt,42,Alt_1,medium,0.8711079935075556,0.07705324695816056
xes3g5m,learner_based,dkt,42,Alt_1,sparse,0.8591197050770414,0.10405570480808415
xes3g5m,learner_based,dkt,42,Alt_1,strict_cold_start,,0.47168446332216263
xes3g5m,learner_based,dkt,42,Alt_1,very_sparse,0.847953216374269,0.19049519729534437
xes3g5m,learner_based,dkt,42,Alt_2,dense,0.9182275338737673,0.029019335406445912
xes3g5m,learner_based,dkt,42,Alt_2,medium,0.85841866226075,0.07131807651466587
xes3g5m,learner_based,dkt,42,Alt_2,sparse,0.8610084210843465,0.08885673303514924
xes3g5m,learner_based,dkt,42,Alt_2,strict_cold_start,,0.47168446332216263
xes3g5m,learner_based,dkt,42,Alt_2,very_sparse,0.8623999999999999,0.13588828539393122
xes3g5m,learner_based,dkt,2024,Main,dense,0.9175608422599854,0.028756776875690164
xes3g5m,learner_based,dkt,2024,Main,medium,0.8661862683986921,0.08109054014951475
xes3g5m,learner_based,dkt,2024,Main,sparse,0.8601055073890833,0.11066346392537833
xes3g5m,learner_based,dkt,2024,Main,strict_cold_start,,0.4954826533794403
xes3g5m,learner_based,dkt,2024,Main,very_sparse,0.8849315068493151,0.16463175727701296
xes3g5m,learner_based,dkt,2024,Alt_1,dense,0.9173377414313124,0.02903883965083823
xes3g5m,learner_based,dkt,2024,Alt_1,medium,0.8715637507986238,0.08234817019054205
xes3g5m,learner_based,dkt,2024,Alt_1,sparse,0.86681490363106,0.11154981352981722
xes3g5m,learner_based,dkt,2024,Alt_1,strict_cold_start,,0.4954826533794403
xes3g5m,learner_based,dkt,2024,Alt_1,very_sparse,0.8245614035087719,0.22662603806968812
xes3g5m,learner_based,dkt,2024,Alt_2,dense,0.9177899286851332,0.028568389043036418
xes3g5m,learner_based,dkt,2024,Alt_2,medium,0.8580945519822416,0.07568888198931001
xes3g5m,learner_based,dkt,2024,Alt_2,sparse,0.8622158448953767,0.10156901974760797
xes3g5m,learner_based,dkt,2024,Alt_2,strict_cold_start,,0.4954826533794403
xes3g5m,learner_based,dkt,2024,Alt_2,very_sparse,0.8677999999999999,0.14027822372722565
xes3g5m,learner_based,dkt,2025,Main,dense,0.9165660757044553,0.0292973790426022
xes3g5m,learner_based,dkt,2025,Main,medium,0.8602456445942328,0.07603018665268121
xes3g5m,learner_based,dkt,2025,Main,sparse,0.8722205379781722,0.09651356398310428
xes3g5m,learner_based,dkt,2025,Main,strict_cold_start,0.5,0.507125586271286
xes3g5m,learner_based,dkt,2025,Main,very_sparse,0.8540521978021979,0.14678579121248897
xes3g5m,learner_based,dkt,2025,Alt_1,dense,0.9163151511107647,0.029534719288293553
xes3g5m,learner_based,dkt,2025,Alt_1,medium,0.8760879026734169,0.08054598587257741
xes3g5m,learner_based,dkt,2025,Alt_1,sparse,0.8742652329749104,0.12063897852671664
xes3g5m,learner_based,dkt,2025,Alt_1,strict_cold_start,0.5,0.507125586271286
xes3g5m,learner_based,dkt,2025,Alt_1,very_sparse,0.8624260355029585,0.14611378389392765
xes3g5m,learner_based,dkt,2025,Alt_2,dense,0.916738549411167,0.029132339240708443
xes3g5m,learner_based,dkt,2025,Alt_2,medium,0.8626178512059256,0.06911666939799463
xes3g5m,learner_based,dkt,2025,Alt_2,sparse,0.861080046720843,0.09841542925717117
xes3g5m,learner_based,dkt,2025,Alt_2,strict_cold_start,0.5,0.507125586271286
xes3g5m,learner_based,dkt,2025,Alt_2,very_sparse,0.896646417575102,0.11722362845149971
xes3g5m,learner_based,dkt,2026,Main,dense,0.9140666111602824,0.03195945975793836
xes3g5m,learner_based,dkt,2026,Main,medium,0.8472943030971652,0.11137881940093067
xes3g5m,learner_based,dkt,2026,Main,sparse,0.8538248549508373,0.13680114990080045
xes3g5m,learner_based,dkt,2026,Main,strict_cold_start,0.5,0.21942035357157388
xes3g5m,learner_based,dkt,2026,Main,very_sparse,0.7787301587301587,0.24798731125930473
xes3g5m,learner_based,dkt,2026,Alt_1,dense,0.9137464024516286,0.03235467081496328
xes3g5m,learner_based,dkt,2026,Alt_1,medium,0.8531982853781257,0.1186916859725076
xes3g5m,learner_based,dkt,2026,Alt_1,sparse,0.8319388288713442,0.16404732952728118
xes3g5m,learner_based,dkt,2026,Alt_1,strict_cold_start,0.5,0.21942035357157388
xes3g5m,learner_based,dkt,2026,Alt_1,very_sparse,0.7916666666666667,0.22244607245110354
xes3g5m,learner_based,dkt,2026,Alt_2,dense,0.9143761036766077,0.03161584956545627
xes3g5m,learner_based,dkt,2026,Alt_2,medium,0.8459854282407018,0.10553139884902851
xes3g5m,learner_based,dkt,2026,Alt_2,sparse,0.8413984690805884,0.14166214097560442
xes3g5m,learner_based,dkt,2026,Alt_2,strict_cold_start,0.5,0.21942035357157388
xes3g5m,learner_based,dkt,2026,Alt_2,very_sparse,0.7950425453200148,0.20714393019311667
xes3g5m,learner_based,irt_1pl,42,Main,dense,0.5,0.0033898486181151988
xes3g5m,learner_based,irt_1pl,42,Main,medium,0.5,0.14966524438754114
xes3g5m,learner_based,irt_1pl,42,Main,sparse,0.5,0.11239003842146533
xes3g5m,learner_based,irt_1pl,42,Main,strict_cold_start,,0.3586931807504856
xes3g5m,learner_based,irt_1pl,42,Main,very_sparse,0.5,0.06743104482815565
xes3g5m,learner_based,irt_1pl,42,Alt_1,dense,0.5,0.004117950207772059
xes3g5m,learner_based,irt_1pl,42,Alt_1,medium,0.5,0.14120127885321587
xes3g5m,learner_based,irt_1pl,42,Alt_1,sparse,0.5,0.14745996951727425
xes3g5m,learner_based,irt_1pl,42,Alt_1,strict_cold_start,,0.3586931807504856
xes3g5m,learner_based,irt_1pl,42,Alt_1,very_sparse,0.5,0.03726460932191422
xes3g5m,learner_based,irt_1pl,42,Alt_2,dense,0.5,0.0027854117301604475
xes3g5m,learner_based,irt_1pl,42,Alt_2,medium,0.5,0.14149201456972738
xes3g5m,learner_based,irt_1pl,42,Alt_2,sparse,0.5,0.13248505741814043
xes3g5m,learner_based,irt_1pl,42,Alt_2,strict_cold_start,,0.3586931807504856
xes3g5m,learner_based,irt_1pl,42,Alt_2,very_sparse,0.5,0.0859659080232128
xes3g5m,learner_based,irt_1pl,2024,Main,dense,0.5,0.0003365123195310238
xes3g5m,learner_based,irt_1pl,2024,Main,medium,0.5,0.14151916581604795
xes3g5m,learner_based,irt_1pl,2024,Main,sparse,0.5,0.1305787683971653
xes3g5m,learner_based,irt_1pl,2024,Main,strict_cold_start,0.5,0.025290073588820072
xes3g5m,learner_based,irt_1pl,2024,Main,very_sparse,0.5,0.12529007358881994
xes3g5m,learner_based,irt_1pl,2024,Alt_1,dense,0.5,0.0003425315040429533
xes3g5m,learner_based,irt_1pl,2024,Alt_1,medium,0.5,0.14624669677261481
xes3g5m,learner_based,irt_1pl,2024,Alt_1,sparse,0.5,0.14452084281958932
xes3g5m,learner_based,irt_1pl,2024,Alt_1,strict_cold_start,0.5,0.025290073588820072
xes3g5m,learner_based,irt_1pl,2024,Alt_1,very_sparse,0.5,0.0404415887403351
xes3g5m,learner_based,irt_1pl,2024,Alt_2,dense,0.5,0.0009027808295537509
xes3g5m,learner_based,irt_1pl,2024,Alt_2,medium,0.5,0.13409261125733707
xes3g5m,learner_based,irt_1pl,2024,Alt_2,sparse,0.5,0.13256976707541013
xes3g5m,learner_based,irt_1pl,2024,Alt_2,strict_cold_start,0.5,0.025290073588820072
xes3g5m,learner_based,irt_1pl,2024,Alt_2,very_sparse,0.5,0.14031354776722382
xes3g5m,learner_based,irt_1pl,2025,Main,dense,0.5,0.0019818110174191217
xes3g5m,learner_based,irt_1pl,2025,Main,medium,0.5,0.13996623499630856
xes3g5m,learner_based,irt_1pl,2025,Main,sparse,0.5,0.10431622844884603
xes3g5m,learner_based,irt_1pl,2025,Main,strict_cold_start,0.5,0.14207992745078046
xes3g5m,learner_based,irt_1pl,2025,Main,very_sparse,0.5,0.07702119614472525
xes3g5m,learner_based,irt_1pl,2025,Alt_1,dense,0.5,0.00127984618325927
xes3g5m,learner_based,irt_1pl,2025,Alt_1,medium,0.5,0.13531497261813763
xes3g5m,learner_based,irt_1pl,2025,Alt_1,sparse,0.5,0.10525645002258344
xes3g5m,learner_based,irt_1pl,2025,Alt_1,strict_cold_start,0.5,0.14207992745078046
xes3g5m,learner_based,irt_1pl,2025,Alt_1,very_sparse,0.5,0.10077721540636242
xes3g5m,learner_based,irt_1pl,2025,Alt_2,dense,0.5,0.0025775329838663152
xes3g5m,learner_based,irt_1pl,2025,Alt_2,medium,0.5,0.13210350604804366
xes3g5m,learner_based,irt_1pl,2025,Alt_2,sparse,0.5,0.10808552589137721
xes3g5m,learner_based,irt_1pl,2025,Alt_2,strict_cold_start,0.5,0.14207992745078046
xes3g5m,learner_based,irt_1pl,2025,Alt_2,very_sparse,0.5,0.10018811378633308
xes3g5m,learner_based,irt_1pl,2026,Main,dense,0.5,0.001992879869547326
xes3g5m,learner_based,irt_1pl,2026,Main,medium,0.5,0.13828000995141043
xes3g5m,learner_based,irt_1pl,2026,Main,sparse,0.5,0.10411828964413317
xes3g5m,learner_based,irt_1pl,2026,Main,strict_cold_start,0.5,0.30874659411744715
xes3g5m,learner_based,irt_1pl,2026,Main,very_sparse,0.5,0.07382916345831059
xes3g5m,learner_based,irt_1pl,2026,Alt_1,dense,0.5,0.0012451302694449495
xes3g5m,learner_based,irt_1pl,2026,Alt_1,medium,0.5,0.12508782109722105
xes3g5m,learner_based,irt_1pl,2026,Alt_1,sparse,0.5,0.1048144824871079
xes3g5m,learner_based,irt_1pl,2026,Alt_1,strict_cold_start,0.5,0.30874659411744715
xes3g5m,learner_based,irt_1pl,2026,Alt_1,very_sparse,0.5,0.17610189073103788
xes3g5m,learner_based,irt_1pl,2026,Alt_2,dense,0.5,0.002581492851255862
xes3g5m,learner_based,irt_1pl,2026,Alt_2,medium,0.5,0.13349518121030302
xes3g5m,learner_based,irt_1pl,2026,Alt_2,sparse,0.5,0.1115905456324171
xes3g5m,learner_based,irt_1pl,2026,Alt_2,strict_cold_start,0.5,0.30874659411744715
xes3g5m,learner_based,irt_1pl,2026,Alt_2,very_sparse,0.5,0.10063851915116151
xes3g5m,learner_based,simplekt,42,Main,dense,0.889152558685087,0.0911687392217996
xes3g5m,learner_based,simplekt,42,Main,medium,0.8409472579182374,0.10154678621220697
xes3g5m,learner_based,simplekt,42,Main,sparse,0.846252198549906,0.11486967637611112
xes3g5m,learner_based,simplekt,42,Main,strict_cold_start,,0.7840690575540066
xes3g5m,learner_based,simplekt,42,Main,very_sparse,0.8735159817351597,0.16816399039032937
xes3g5m,learner_based,simplekt,42,Alt_1,dense,0.8890025278171639,0.09121745680617281
xes3g5m,learner_based,simplekt,42,Alt_1,medium,0.8503680310026801,0.10390446288112015
xes3g5m,learner_based,simplekt,42,Alt_1,sparse,0.840579645305034,0.12524069282503003
xes3g5m,learner_based,simplekt,42,Alt_1,strict_cold_start,,0.7840690575540066
xes3g5m,learner_based,simplekt,42,Alt_1,very_sparse,0.8888888888888888,0.1568027710465166
xes3g5m,learner_based,simplekt,42,Alt_2,dense,0.8893919810614337,0.09105336721985949
xes3g5m,learner_based,simplekt,42,Alt_2,medium,0.8286889190455531,0.10806859795050612
xes3g5m,learner_based,simplekt,42,Alt_2,sparse,0.8520979898866642,0.10630892149195562
xes3g5m,learner_based,simplekt,42,Alt_2,strict_cold_start,,0.7840690575540066
xes3g5m,learner_based,simplekt,42,Alt_2,very_sparse,0.8473333333333334,0.1709131466190483
