dataset,split,fold,kc_id,test_events,ECE,log1p_f_train,difficulty_proxy,item_support,learner_exposure,curriculum_position_proxy
junyi,temporal,0,0L/eenAcUQ8YSZ6x22wFpagb2l4TXqOSGgRtSI56kvI=,1278,0.1661309557307382,9.020268861722167,0.2922109337203676,19.0,1089.0,0.365224325636225
junyi,temporal,0,0SEOeLpKd2K4V+T1BhZENWUuLHGTd+x+SQiXWcPAFZc=,337,0.0960000567690909,7.1569563646156364,0.2067082683307332,16.0,207.0,0.6928819910632662
junyi,temporal,0,0TFQA8MIRYvgH+PXVXYkRKMPK/LPcaVH9hTxb5daZ+o=,604,0.1112286699550312,7.569927655242652,0.4896800825593395,31.0,154.0,0.8845360279335519
junyi,temporal,0,0f0BGV01H4RbdYLrd/fZN5enqRjIC7Bkzcoqxzgf0YA=,797,0.1582337553324259,8.259199362666282,0.2594510616261004,16.0,526.0,0.4507371262458471
junyi,temporal,0,0hKXPT2iK/182EPLj3c5qePYUT84KU4JI+P/t6nnmBk=,3213,0.0892346840314192,7.325807502595773,0.5849802371541502,35.0,114.0,0.6407597570388268
junyi,temporal,0,0jLx3N/h3zT921WmSVhS4e0TPADpzOygjsvjtTOolmc=,2793,0.1339338094496554,6.198478716492308,0.539714867617108,13.0,66.0,0.5877125193199382
junyi,temporal,0,0k/ZE9Ku+2Enji5zKQZ5mrfr9r+Noh1CS9kH0GKGf0Q=,518,0.1242248472653358,8.380456667842767,0.5605504587155963,16.0,359.0,0.4210526315789473
junyi,temporal,0,0lDY2d/yzs1IgpdsEVNAptv7CcTNSmBXzskCNgPAJTU=,382,0.1080313238329912,7.634820677745543,0.3984526112185687,24.0,233.0,0.2413391702043732
junyi,temporal,0,0nHTRYRZznXBRGpGHElXm2Gw+zHjWz37H+X3XCvUxQI=,449,0.155547470648131,7.45298232946546,0.2679814385150811,22.0,247.0,0.2667104686815593
junyi,temporal,0,0o4JbsG6rcRJSeQKtJ2tAUo1PL+wlyvYlEr/nB4zkOo=,3612,0.1184255036500353,9.409273194575334,0.1862295081967213,20.0,1663.0,0.4323154950999031
junyi,temporal,0,0oPDO0zy0NDr7kBNesLy+ZbkNuyynak8fcfE05h+pwc=,573,0.1510485660944647,8.241703159729818,0.2516469038208169,16.0,510.0,0.466743119266055
junyi,temporal,0,0scVV//lTsPR9BCw3T2WDN6f9c0ASzANn/bUBJM4+gI=,187,0.1138685790225515,8.35819745992578,0.6411819887429644,16.0,231.0,0.6395358410435015
junyi,temporal,0,0va2kBHyhCQAFKdC9DOJnPagiG32mCuQJZuApAXzMw0=,50,0.1198475310206413,6.863803391452954,0.5857740585774058,20.0,80.0,0.7434125094307342
junyi,temporal,0,0zOX/8KkAItZEgHsWUWF2Ac2jsFVbT6TWnAuugSAteU=,3190,0.1276007982832899,9.033841828485016,0.5228493019926024,16.0,621.0,0.6097560975609756
junyi,temporal,0,1/laFoxMaEJLQfaHo92bbuIVjnq33aptQA8IY+0Hu+8=,152,0.2029660790668506,6.62273632394984,0.5472703062583222,9.0,81.0,0.4507042253521127
junyi,temporal,0,1832ZH2Snk3B6ztlqJVE6Ias3IiPSH5gGZBuYAy7SvI=,7238,0.1223699322651368,6.472346294500901,0.3885448916408669,16.0,68.0,0.755572576843881
junyi,temporal,0,1Fy/09VqlDTU2ABClPQcq/zyTpDz9LpnuIS7kowjjEA=,904,0.1164083475201889,8.177515823846075,0.3916830570384939,23.0,424.0,0.2509933774834437
junyi,temporal,0,1MhbCa7PFHspw9qYdDLAld7A/t5TV965ehYwzUUf1ug=,1773,0.1337427119907151,9.18901458526143,0.2047404985696771,18.0,1434.0,0.7546597944828033
junyi,temporal,0,1WFEjeVRD0MW325Ssif9QSV+oEAMGUQfXzuBVtjPSto=,652,0.1452272642215291,8.27715777243181,0.4839776195320447,16.0,438.0,0.346394519204717
junyi,temporal,0,1Zu6puXXArXORLxfMsN+B1XQm4lb2shHuMZAcokqmWw=,3491,0.1307151879870101,9.779680156808055,0.3253537068477645,16.0,1527.0,0.5555555555555556
junyi,temporal,0,1e/leswSLZ3mYyWZriPrPDY2EoN3wwCXPbjTUX5aYW8=,123,0.1603030972485619,7.957527402230773,0.4705882352941176,16.0,224.0,0.5815504540547406
junyi,temporal,0,1fj13beFL9gkyJu7fOVD08cezQW4aaruf2z0f+Xew1E=,4656,0.1022343991303903,9.921671222969756,0.341451438672297,16.0,1984.0,0.2615233933549311
junyi,temporal,0,1iha+v5exIXrmb2ARHQmmJwmljMj98PxQ1Io7y+rq84=,681,0.1289793600043809,8.592857095337227,0.3123145400593472,17.0,784.0,0.3500305997552019
junyi,temporal,0,1rYu966l6i1cA34mdxukVKusuaDPMwcW6a6WCWe5ZFo=,1172,0.0825613237853722,9.043340831280013,0.1030611038884292,16.0,1107.0,0.5743243243243243
junyi,temporal,0,1vxQPFV4O43WybxMtioe1qA8GIcP/kOWTaysWsNrBRY=,367,0.1381653982366255,6.124683390894205,0.5460526315789473,21.0,38.0,0.8107153364182105
junyi,temporal,0,1xsYLCdr/gQCUDijkXoMhULyqs0zluLgCvJN7Bfq3Pg=,2099,0.149334319150322,8.741136422901011,0.4299648225135912,15.0,740.0,0.8041161476730379
junyi,temporal,0,2/JTGg3RUH3Q7RJgicVubieOoxNnseT0PQorlMexeog=,2120,0.1109947279840474,9.4949928598676,0.1667168221486609,18.0,1648.0,0.6454433862668436
junyi,temporal,0,201731Orvb+GcD3eI5Vi/mlUY7NGyHhegN0onY6aa1Y=,1220,0.1354967090583665,8.262300941787448,0.2937532266391327,16.0,519.0,0.661092491737653
junyi,temporal,0,24yLmjpZLo3XO2t14fVHMUMqhVcVPs93RBeN42c/MGc=,3323,0.1160433950163021,8.708474489581665,0.217412853130679,16.0,714.0,0.5084006109535238
junyi,temporal,0,2CExVv5jxzlmXb7zEgSlHP1/7BPhBG5eJ83q7zmPOkc=,1454,0.1292880784968065,9.031572493381526,0.2950251136091844,22.0,1005.0,0.8457748347565976
junyi,temporal,0,2I6JcI6MiTkb6Ya10XVBUdZIRXgbXhpapejBytTcjTg=,2505,0.0936969915521098,8.562740006372207,0.0930810397553516,15.0,872.0,0.5851063829787234
junyi,temporal,0,2I9aYyQzVZey2D9t2kJpJn97Aty7PBeZ0ITJvFS7Hfk=,4525,0.1283409646837792,9.734180932819667,0.2495854063018242,16.0,1838.0,0.4251388617476873
junyi,temporal,0,2ITXot2a2bPpUbrQr34491M0lzlI7QvvHhgqW0bNZbw=,802,0.1155546702768238,7.911690520708339,0.2382697947214076,6.0,383.0,0.8723665317843623
junyi,temporal,0,2PPwwz9vQmrE8GQ+lOjBHWuVjLZlH2HIdJ2i2IuDmmc=,748,0.0995397366643111,7.428927194802272,0.3095662507427213,16.0,289.0,0.5955056179775281
junyi,temporal,0,2Q4i17ObOkd2Yb449DHA1IBEBnZ/7EImF3FYztgI+dk=,38,0.1232412865287379,6.620073206530356,0.465954606141522,18.0,54.0,0.4441558441558441
junyi,temporal,0,2VeOUPWzSmpJ7IWdbWoWzpPR2MszJab/rDr+jN04w1E=,2862,0.1498372990888257,8.74973246437081,0.3256182625237793,17.0,699.0,0.6004107287697873
junyi,temporal,0,2asf2uduG+FkuOfdP8cHt1SZjfjhNwqotGgnVZXKiuQ=,870,0.0735341948119859,8.601901919343192,0.4308031611836059,28.0,447.0,0.8015794669299111
junyi,temporal,0,2dZAIlKn+MzyIa5L8xpWkRhS6Njmw4EYe2vwwwNsRQ4=,3688,0.0857561538091895,9.8011225458581,0.1553204453553426,17.0,2141.0,0.6169354838709677
junyi,temporal,0,2f91Isfs+HaZMyoefue8KM5T9TUHnyfMUs7lDEcsgWo=,4219,0.1391441369309807,8.831127635012084,0.2962151103317259,18.0,665.0,0.6543624161073825
junyi,temporal,0,2gvPp/ApACeovvXfovMnj6PCOtw2m8IJH2WxJuJuktE=,2210,0.1279530508827199,9.236495329453032,0.2713367108339828,20.0,1016.0,0.3125
junyi,temporal,0,2k3XtblUSWpurYNdEmcHclEHBkPUraezRZrIxjMggzE=,377,0.0913674406502248,6.192362489474872,0.319672131147541,20.0,66.0,0.850024731210788
junyi,temporal,0,2kgk70NSoRSIZJVWHH0hyeuD652kJYAa28NJwx1qjlQ=,1886,0.0969151927802409,8.330140460246382,0.5217076700434153,16.0,389.0,0.5348996350364963
junyi,temporal,0,2rJ6DLjEMKZiRtzTx7yjg+2lbHOfTfLDyNli2mFXTiA=,591,0.1282693192356457,6.0867747269123065,0.2391799544419134,4.0,65.0,0.695852534562212
junyi,temporal,0,2tKnUmnucgz4dVzTefKY0jsYdmnTfpuCZoCDvA49L/k=,180,0.0712110797564189,6.656726524178391,0.2342342342342342,6.0,100.0,0.2793448589626933
junyi,temporal,0,30tNTRnlyLs5r1ni/Lc0PMtHJajnPKrAhD37ZIOoIQQ=,1287,0.1152052054110778,9.517530910816006,0.270393527031997,20.0,1647.0,0.5534499514091351
junyi,temporal,0,31pm8raJKwwI41JrU+s508PpAfTazsyOVzK6AcUPbU4=,7,0.2188519367149898,6.102558594613569,0.4394618834080718,20.0,64.0,0.9217596853064832
junyi,temporal,0,375WTBbZdRYv/Jw/rnTv7auOCQAAiNliDREgtraOuH0=,2066,0.1353709364011693,9.53567943560506,0.3588558220167581,16.0,1482.0,0.4719537219312001
junyi,temporal,0,3Bb76ZUap0HQIBirEbaOpc3O9okCVcv5TcNx+GfSCzk=,3488,0.1168155404402652,9.667005436782738,0.3262177741179451,20.0,1364.0,0.686046511627907
junyi,temporal,0,3C+qN0SBDoX18ZlkWCo9GhwnYOVQZ4S3XcPPwRLkOWU=,290,0.1340325751566681,8.030409562130485,0.3665364583333333,22.0,270.0,0.7699913660835564
junyi,temporal,0,3Eu8lfUzzxW5b7/tSAH3gjzZMSa5Zu0vZJEc8avjHqQ=,368,0.1370486884413327,7.944492163932159,0.5899255054984036,22.0,226.0,0.8683229813664596
junyi,temporal,0,3FRmd7Ra1OoMuIMLg7kdD6GNoPN0J1tQEzwMpnuopVA=,1503,0.1082015852996904,7.966239776559467,0.1135022561610551,5.0,482.0,0.5994152046783626
junyi,temporal,0,3G6mZ4PSx2p5a6KftzQvLgJ9vr4dhJnTV8SVKGqIg8Q=,183,0.1539162407970167,7.399398083331354,0.4375764993880049,20.0,130.0,0.4854925775978407
junyi,temporal,0,3ODGnNWJeT6dSEdVq0/4+miAK7egH5D4MD5iRNsyKCY=,947,0.1090065474806838,9.224243277145174,0.5651444915672157,22.0,723.0,0.4022556390977443
junyi,temporal,0,3PSp+aLiSSlNgI+ZmYAMp/CUwJpbtLr21j9xOVFbKho=,129,0.1573665770449379,7.316548177182976,0.4082446808510638,12.0,133.0,0.5358331906754898
junyi,temporal,0,3Rmd2VQUBwDitQ5mXI3d4TO3qkZv/hd0NH9nOSeh9sQ=,2313,0.0972468546083156,8.524168805152662,0.124751688518077,19.0,840.0,0.5747871745021798
junyi,temporal,0,3RuMUvN/dcLHZuOG/Y7DJ/bcazpLCu/pXC6iqNqEXog=,907,0.1018063210427367,7.171656822768514,0.6079938508839354,20.0,84.0,0.7368746139592341
junyi,temporal,0,3T5CjM/cVJ69j4JcjfIpyFR12FVoH9zN8h1GhXhBCAk=,126,0.1532447019976282,6.851184927493743,0.350635593220339,20.0,118.0,0.8983973408985053
junyi,temporal,0,3UMCgqaFzwxkOnq4f8/PpYBxsI66yzicdM5uwfuBBcw=,1568,0.1173930491483532,8.913281137711804,0.3899582716381747,18.0,721.0,0.4071387115496228
junyi,temporal,0,3VfCWZFKH42xkwq4yzD7e3080d6sXtw7H8OM4GXFB/4=,392,0.1242169161156123,8.09925056179696,0.4655120024308721,37.0,276.0,0.7566462167689162
junyi,temporal,0,3Y3dv8Z1NFlxuvaLEK3OTOR8tgE75EPsZ93DaYMtApU=,1336,0.1542080945243311,8.375629627094451,0.4106937082277022,24.0,440.0,0.2718204488778055
junyi,temporal,0,3an/ohfFqHxFEA43RNM0CLh0slcV70c7Rah3pSz0KpM=,1503,0.1190626414734038,8.852378886511985,0.2015736766809728,16.0,1037.0,0.2676056338028169
junyi,temporal,0,3b4WEwcR5WHjNJnrhAcEIsTdouxsfJ8nSQZ/4ikf4SM=,593,0.1044494815977231,9.55951727573756,0.5502891804203696,21.0,1274.0,0.5166505619361994
junyi,temporal,0,3bHs8ubahqHEEoAqR+v3jiUd36aEtg6AwQwevvoB5g0=,9,0.1945286591847737,6.0473721790462776,0.4549763033175356,20.0,43.0,0.9242166246851384
junyi,temporal,0,3bi3IlXJCmGsHjjhLFlge9KQogLgE0Jf8uEEclJdq84=,1797,0.1249725977498676,9.077494458642754,0.2831524842946887,17.0,1134.0,0.6704789135096497
junyi,temporal,0,3cg9wquB/Sf1whKNOekAQ/XUQcTUeXeW01l06R+BbNE=,5220,0.1294783612857733,9.469159899742865,0.3223191538639697,20.0,1185.0,0.5495327102803739
junyi,temporal,0,3d6TySgzpTTKAQOg92jopidAKHKVBDpBnxMb8Sj9qZs=,206,0.1731525276362606,8.661812881026181,0.4715250129825169,34.0,488.0,0.6220735785953178
junyi,temporal,0,3nGnL8DTmGw+c/xyCRcMO0ZPv1fw3aecHbw/ZjJC5KY=,638,0.172956750212897,8.768885326134862,0.3587869362363919,22.0,711.0,0.471761582383057
junyi,temporal,0,3sOEuxGBKh09ZpcaBhWXk4+LY+clD2Zpu/qTcPUVkVc=,3517,0.0851711050435405,9.055906318669118,0.2117180205415499,16.0,1136.0,0.6901873464373465
junyi,temporal,0,3xqxJN2W+KEo3SBjh7HnXpGjB4ewSbm1j/18fCn05yc=,5524,0.1014833674454179,8.814776088545281,0.5935828877005347,16.0,399.0,0.6786431440045898
junyi,temporal,0,3yFVYhjNhMP7tnJJxuCoKfPObXOoeoA5CWP2jeb05pw=,8951,0.1732710301416837,6.311734809152915,0.4309090909090909,21.0,59.0,0.5616440917014369
junyi,temporal,0,4+ldnKTcBGARW+MU2EyI+NRoyL2s/Mi8v7Po4+/RR6Y=,292,0.0898417761582843,8.425077902508432,0.5753454704979162,36.0,328.0,0.7593984962406015
junyi,temporal,0,402dNPbx+4GTuJz3zqGawb4Vh7B9jYsME8+b/b01PwY=,9028,0.133902950267756,7.145196134997171,0.5074980268350434,18.0,149.0,0.6977611940298507
junyi,temporal,0,412PAnenNdYglQWXSlVtS1RYA7Yg60Wty166LCMaiHU=,1193,0.1219741141685883,9.62264867856634,0.3082373195603232,26.0,1582.0,0.5294117647058824
junyi,temporal,0,42SFjQ+xu0j97j13pHv3KG8Ha68fBYaZmYs3641qwho=,1138,0.0985503893591928,9.37007543009734,0.4830790213963004,30.0,1160.0,0.6872037914691943
junyi,temporal,0,44N1RXOiWg4Zy6x/GQwNyECUUWAykXTDm7q/dERMTZo=,5809,0.1188939021861156,10.321506859215644,0.2075185989861083,16.0,3080.0,0.3725353308036423
junyi,temporal,0,45ftKnZp9GFrtzAvKvMwoMxtJRjVTLZxIXl1Vo6PzFY=,3956,0.3223300674841992,4.04305126783455,0.2678571428571429,15.0,9.0,0.9519004619907602
junyi,temporal,0,467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=,1700,0.1069790536834941,8.069655306886165,0.4641627543035993,16.0,346.0,0.7418292373954902
junyi,temporal,0,46ROXDc+6TtRsAPHki7/E82y+3AiRRPb1cWpd/9Y0OU=,3177,0.0931956558619331,9.920885329712547,0.1577886977886977,18.0,2586.0,0.4144831243371389
junyi,temporal,0,4BVALn5irV1247RL43vCYHrGwGO+WyV5JNasXCe3N8Y=,108,0.1617769364233094,8.082402253926244,0.2988257107540173,20.0,352.0,0.2795554037055663
junyi,temporal,0,4Cs14shCTLdfFnIdlQ4kN//z73I2k0ryjmF6E1FzBmo=,14,0.2703579632299286,5.575949103146316,0.5285171102661597,20.0,34.0,0.713091922005571
junyi,temporal,0,4JcS9o5eqSGmsfqe/xrIrLH6445lgnKVcwF9b24djEw=,266,0.1772154152666435,8.178077463849608,0.2752035944959281,16.0,495.0,0.7448275862068966
junyi,temporal,0,4MP++M0mzDth2XpfseRILPjwOXOAk+Z2oAquU+nEEYE=,7970,0.1053251005725895,6.651571873589727,0.333764553686934,16.0,86.0,0.789873417721519
junyi,temporal,0,4O/bW47dO93OOFh+q3pUoZX5kXQfbqI8onvu0RriUbE=,6946,0.1036599802420298,8.665785595466064,0.2122413793103448,16.0,654.0,0.5673558897243107
junyi,temporal,0,4OOqY/SxnrDhJYNG9IWfI75NGmUwzQF9qC7YYdUwrbI=,1026,0.1365328884081502,8.312135107648412,0.4403241650294696,18.0,457.0,0.8510916490124563
junyi,temporal,0,4SA/+F8g7P5zdbzUmu4C70OOtDhWIvjhrlb5KsJctFg=,671,0.0926743115363467,8.824824939175638,0.3105882352941176,20.0,830.0,0.4273255728951931
junyi,temporal,0,4SBeVrJgh8ZwvSY6e/VWdSa0DJUHDRe/l7oRV8lcMlQ=,4611,0.0947670587653763,9.601097851212073,0.1494587280108255,19.0,1673.0,0.4384368801762948
junyi,temporal,0,4TQW6WshhFY+RHtjqPKjxICmHWA5iO/57N39cYvvg94=,3400,0.1164604764436508,8.624791202014256,0.2608227052272319,18.0,688.0,0.6666666666666666
junyi,temporal,0,4XDfW1dI2Qj2YY+tPotz6VY0VwcPfBzlZtfQa8RH98o=,186,0.1635755342856971,5.3471075307174685,0.784688995215311,20.0,11.0,0.7747977862920392
junyi,temporal,0,4XFuNjD7fAKEKH6jyDqZPZJjoVyNn2hc2m3fVVgE2/8=,146,0.1164871662446896,6.444131256700441,0.2452229299363056,6.0,67.0,0.4270653158718392
junyi,temporal,0,4ZORM6aG+AuCdVwSDcuY5CIGomxB+yV7jEQ3c7BV9w4=,9861,0.1362324678169447,9.085683767376628,0.2057324119179789,21.0,1168.0,0.6193181818181818
junyi,temporal,0,4aBoITa95u1u3wbHY37hPJIFFinn6ZnQjmZmH1sP830=,2080,0.1411270853930965,9.442404020664952,0.1825390532075173,20.0,1619.0,0.6007751937984496
junyi,temporal,0,4h8h7HJckqx804hyKFBQcjS2w4U2iK5KAgIjUD62vJk=,1510,0.1240986017316012,9.061376218836225,0.2420197330237957,16.0,1084.0,0.6838565022421524
junyi,temporal,0,4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=,4888,0.104792482373015,9.421330367117822,0.1629413670229996,16.0,1325.0,0.4441343511764472
junyi,temporal,0,4nAkvbt0uRJybF6KnVxXm2BOHbmsyDH76Yk/noX63o4=,1967,0.0904838350772773,8.998136760700307,0.1640905156423889,16.0,1061.0,0.3430493273542601
junyi,temporal,0,4ocFSB0WJ+OdC6URbytP90Mq+4KaJGPg3s0Dq7kysgw=,744,0.1070775829295637,6.695798917058491,0.3205445544554455,11.0,106.0,0.6899012074643249
junyi,temporal,0,4p305X/NqL1Zx9j6BDJEpiQx090kFF3o/LTTGJt5s/E=,6759,0.075449863698113,9.782223465043089,0.1410668924640135,31.0,2220.0,0.3164556962025316
junyi,temporal,0,4wPA+igxcnoZXHzbK57bUr7kHKW3/0BlBZX/AhhSkEk=,1484,0.1051755992597159,8.114922974204593,0.4759198324857911,16.0,326.0,0.5817805383022774
junyi,temporal,0,51yeHVqlt292oD7kSlyIajwHuUui7mT8PnYSMxUExjs=,2990,0.1140925360192401,9.13905916997122,0.3515197078724089,16.0,1011.0,0.6346153846153846
junyi,temporal,0,54iaIjJ463HXFF9nhiwi/1eQIB9mSIwg4hA695/iDZk=,1714,0.1342082585672709,9.583764265872883,0.4586259121575107,22.0,1083.0,0.8481986320689421
junyi,temporal,0,5BND+QhJLGTw2gPNqCs0SjqEQuGL+IN798lUL3RUG3s=,501,0.172770759855265,6.091309882077698,0.3174603174603174,54.0,41.0,0.7009345794392523
junyi,temporal,0,5BnT2c2+EFO9V0kttajPXaqmUNM2vAriGL/lJQdnidM=,1833,0.0890742494700302,8.020927718981577,0.4048636214262241,12.0,238.0,0.2563510392609699
junyi,temporal,0,5GSDEOPz8ykUYPVBbe6s8+TAN1rUxtQgcpirWtxAP30=,6336,0.0955564400003023,10.032803824006184,0.207469244288225,18.0,2331.0,0.409641731803701
junyi,temporal,0,5HHrsQn5qiyLxLdipqrxulXA40DVSUGJ5ciQw/cHxHs=,2460,0.0884889053040736,5.937536205082426,0.4867724867724867,12.0,42.0,0.4501926226457232
junyi,temporal,0,5J5VC2w6tQ7Fcg+P2oh3vM6Bo2l8bWGb6mdInIicams=,2568,0.120302909642648,9.659630959624376,0.2035607172484206,16.0,1893.0,0.2086450540315877
junyi,temporal,0,5KQ7wVusODIGXeR77YTjuxxWFJmiYmgbaEGhEYj+nLA=,2128,0.1343250458460654,9.857914707241372,0.4771823320075361,16.0,2000.0,0.3980911698211916
junyi,temporal,0,5ONBvVe9aUAWqO62Iz9waAwTucWIMbiDHCrXaLI33gI=,797,0.1493264641880116,9.384209641955154,0.530005042864347,32.0,961.0,0.7410993886072175
junyi,temporal,0,5XOh9hPgSIw+4ArOqH8SRFzrFrG107tCCpwFQcpZ9T8=,768,0.1008790696088605,8.45765547870004,0.2645435244161359,20.0,625.0,0.817836156239198
junyi,temporal,0,5XP5A34EbVYPsNgi2q9tNzuW5fSOenWfbBkAXDGKAfw=,1152,0.1116338038312582,8.481151420068972,0.3349232683533804,16.0,652.0,0.8935623372155881
junyi,temporal,0,5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=,3961,0.1164745217846597,9.250137841850249,0.1971167707832772,20.0,1118.0,0.4703639514731369
junyi,temporal,0,5dlKZnVky02kPrQ3HjXsJq0FAO4nImf7Q/v6t5xOoq8=,1113,0.1121140882558618,9.7990710356157,0.5264764653641207,17.0,1590.0,0.638479595521849
junyi,temporal,0,5gAwpmADo34wxzAw/auRsRgPsj+RvWPNWhOj3SdP0Ss=,3667,0.1373178791600322,9.984145455553582,0.2518566354536649,16.0,2338.0,0.4366636931311329
junyi,temporal,0,5hdoig9S5bMSEU8dY8iuOOHDxIhRszCyjA2j1+HvnCs=,5683,0.1026656066456564,8.187299270155147,0.1666666666666666,16.0,480.0,0.5765176927484004
junyi,temporal,0,5j1q7lkHFW8HJEpfUarDBzEppNaa42zrbrz1xDFw+Ck=,462,0.1031618862054048,8.731174900938061,0.1393733850129198,16.0,919.0,0.543640121355043
junyi,temporal,0,5kSVSkNPjZ9e2yxsfdxafAY9krIn0DXQ6ltiytN0CPU=,232,0.1490630032414926,7.933438387627489,0.3672883787661406,20.0,314.0,0.6469156479026366
junyi,temporal,0,5lnlUzir6Rr7jFNvU6nOmmGn2BbhG6KD8yqbM4ThGQg=,2089,0.1484597723997613,8.843759381917984,0.3043290043290043,16.0,829.0,0.5710303570642363
junyi,temporal,0,5mFUoufpNkJhFs1oOkwpadisjYtcoP4eIjvzRWOShe4=,2713,0.1199766230311646,9.932755050216697,0.4094595250813383,16.0,1497.0,0.3333333333333333
junyi,temporal,0,5svTX6dhnFB2BXkiQO1O2qKKYggIy5f5KlvnEVntVhM=,4236,0.0896390259758493,9.517015920920498,0.1379158080659405,16.0,1804.0,0.6188188147746272
junyi,temporal,0,5zb/E6kSp+5Gs/Qc8wv83Dy5jLIhJ0UabdQmsqOQsXs=,17,0.2201891506419462,7.201916317531627,0.4638329604772557,17.0,139.0,0.509090909090909
junyi,temporal,0,6/W9+pVrE9AFh807PuW/my0HtmEcry1j37kEec96OoU=,18,0.3105176534878006,7.269616749608169,0.61602787456446,22.0,148.0,0.7
junyi,temporal,0,626yBYLPoc8DKImfxhg1tjUMl+mBpYA7IyBh0uG4zTU=,3461,0.1309420946919969,9.28442691532888,0.4498514115898959,26.0,873.0,0.2373777204218844
junyi,temporal,0,65YgA0ahggSdeaYBdRl82v/AO+pGzmZFqsi8TTDiP3Y=,4445,0.1199019375294908,10.059807306791082,0.1988624214172689,16.0,2689.0,0.4017094017094017
junyi,temporal,0,68qPK7TNOqHxa+vLFjF5SaA8s85h1cGPnEcSqmp/G4I=,1442,0.121657578207358,9.854559878912704,0.4349401386263389,15.0,1717.0,0.5088755511379566
junyi,temporal,0,6KWUZDbWrp4SZwz1c3Qemu0nKG1Ga6+YmrXtTMuil4M=,212,0.1865242039389416,8.302513718514158,0.4264815273989586,32.0,355.0,0.4362068965517241
junyi,temporal,0,6OqLfhKn7o3dbR9qbbxwkWWiO1BxMW3/iRqMJ3C4TNI=,1188,0.104704433001236,9.199784858036669,0.3794218718415201,12.0,1195.0,0.6186488320692596
junyi,temporal,0,6TZjFYjr52rgg/ZkgA/7oKDULdwCE70SrbpQaSU+Dhw=,708,0.115079198079644,9.392411897514927,0.4419806602200733,24.0,921.0,0.3900819006213908
junyi,temporal,0,6U61DyP2lMcrqSxLp8pU4JOtVvXq/BnxM/YXDVtOMbQ=,2089,0.1118998971916572,9.873543676163056,0.3044463908496059,22.0,2514.0,0.3904320987654321
junyi,temporal,0,6UJI/nUJp0n771O8yxGM05XhkhXAfGhsT0DUpIRFFVQ=,1056,0.1413218716170377,7.954723334497908,0.4241573033707865,28.0,308.0,0.7837090163934426
junyi,temporal,0,6V/YprobwdkqXU9Ck03rPhYYe4Q9XY9WSpxp86SfMV4=,2030,0.1268310949119059,9.47523988153072,0.3199815837937385,16.0,1462.0,0.5563925655695334
junyi,temporal,0,6Vtsi+hGTu16nZLlswQ3+aM8hW2uGguuyNci1tt2FGA=,3704,0.1044357568384058,9.938565079148823,0.330758460869985,16.0,1783.0,0.4312252964426877
junyi,temporal,0,6Y5XzaNnvoUiMar6dJzcl0gW14UUz60BXY0x7j2LqTc=,2784,0.1010609435966667,9.13194630454817,0.3744726879394267,13.0,851.0,0.4071856287425149
junyi,temporal,0,6i0db08vxp78rqzmscqC0FXbeJxoms6cn5I6cKthu3Q=,2605,0.1406797369180565,8.886962034866128,0.3438363736871199,16.0,684.0,0.5982698127639762
junyi,temporal,0,6nAU6ttRQrsVGHzwzudkjimJcBMWWqstLo4WIY+3API=,3931,0.0724253839385015,9.646011322141414,0.0913383789378355,16.0,2019.0,0.297752808988764
junyi,temporal,0,6oBJy9a+mLrulaDRintC7IOXA5h6oXL7oGZCUuH34Ag=,2663,0.1010641183642848,9.569621915779866,0.1372015081692501,16.0,1745.0,0.4770412262372509
junyi,temporal,0,6oV4EEiXnfv1cY4pXBitHQAXanttlx5+Tin1nYM4AWI=,463,0.0385842288544574,6.298949246855942,0.1639042357274401,16.0,104.0,0.726825266611977
junyi,temporal,0,6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=,333,0.1077111909954665,8.97423821949758,0.3542299898682877,17.0,910.0,0.5270904816368027
junyi,temporal,0,7+zCeocizYIObv87m8EGftFwibVwD/QmbxfbCVzvqmM=,2116,0.1289775849303819,10.018689482224811,0.212913863018582,21.0,2610.0,0.4664371772805508
junyi,temporal,0,74uvGh9hBfx+jQdqw9n6TzJCCnr8Q5wDHJqUead5+RU=,1223,0.1535064926795898,8.453614209773367,0.2745683223193349,19.0,685.0,0.4591666666666666
junyi,temporal,0,7GfQH+xzSUY6otFf1vL+TrUfTP/mPShPsFPOrzb8tZc=,466,0.1386065648093009,8.971702399703325,0.4189944134078212,33.0,608.0,0.725135288469931
junyi,temporal,0,7Q7Ff0raH7ISEZGbShV9Ir0eGA4xKjVISqXU/om3sX8=,4780,0.1407369407613211,8.232440158470336,0.5582446808510638,16.0,301.0,0.9068217054263564
junyi,temporal,0,7SG42IykaqcKQf+BZ3fBFrPLaCiKOJJPkBDLvzzOpGA=,3502,0.0956394327449415,8.647694999480395,0.2747542134831461,16.0,628.0,0.6397088258842367
junyi,temporal,0,7Sm+J+ttrSwXrO/bKt4ZU534Mei/1rKNNW6TpNBbous=,1491,0.1122486826154515,7.927324360309794,0.4861060988812703,16.0,268.0,0.903846153846154
